Year,Value,Units,Series
1970,75.0,NO,SP_DYN_ADKL20
1971,73.0,NO,SP_DYN_ADKL20
1972,70.5,NO,SP_DYN_ADKL20
1973,72.0,NO,SP_DYN_ADKL20
1974,74.4,NO,SP_DYN_ADKL20
1975,66.7,NO,SP_DYN_ADKL20
1976,65.4,NO,SP_DYN_ADKL20
1977,62.5,NO,SP_DYN_ADKL20
1978,48.7,NO,SP_DYN_ADKL20
1979,60.1,NO,SP_DYN_ADKL20
1980,54.8,NO,SP_DYN_ADKL20
1981,54.4,NO,SP_DYN_ADKL20
1982,45.2,NO,SP_DYN_ADKL20
1983,32.8,NO,SP_DYN_ADKL20
1984,35.5,NO,SP_DYN_ADKL20
1985,0.0,NO,SP_DYN_ADKL15
1985,25.1,NO,SP_DYN_ADKL20
1986,0.0,NO,SP_DYN_ADKL15
1986,26.2,NO,SP_DYN_ADKL20
1987,0.0,NO,SP_DYN_ADKL15
1987,21.5,NO,SP_DYN_ADKL20
1988,0.0,NO,SP_DYN_ADKL15
1988,17.9,NO,SP_DYN_ADKL20
1989,0.0,NO,SP_DYN_ADKL15
1989,25.3,NO,SP_DYN_ADKL20
1990,0.0,NO,SP_DYN_ADKL15
1990,28.7,NO,SP_DYN_ADKL20
1991,0.0,NO,SP_DYN_ADKL15
1991,22.3,NO,SP_DYN_ADKL20
1992,0.0,NO,SP_DYN_ADKL15
1992,28.0,NO,SP_DYN_ADKL20
1993,0.0,NO,SP_DYN_ADKL15
1993,27.7,NO,SP_DYN_ADKL20
1994,0.0,NO,SP_DYN_ADKL15
1994,23.6,NO,SP_DYN_ADKL20
1995,0.0,NO,SP_DYN_ADKL15
1995,18.4,NO,SP_DYN_ADKL20
1996,0.0,NO,SP_DYN_ADKL15
1996,14.6,NO,SP_DYN_ADKL20
1997,0.0,NO,SP_DYN_ADKL15
1997,15.2,NO,SP_DYN_ADKL20
1998,0.0,NO,SP_DYN_ADKL15
1998,17.9,NO,SP_DYN_ADKL20
1999,0.0,NO,SP_DYN_ADKL15
1999,14.4,NO,SP_DYN_ADKL20
2000,0.0,NO,SP_DYN_ADKL15
2000,15.7,NO,SP_DYN_ADKL20
2001,0.0,NO,SP_DYN_ADKL15
2001,11.0,NO,SP_DYN_ADKL20
2002,0.0,NO,SP_DYN_ADKL15
2002,12.0,NO,SP_DYN_ADKL20
2003,0.0,NO,SP_DYN_ADKL15
2003,12.7,NO,SP_DYN_ADKL20
2004,0.0,NO,SP_DYN_ADKL15
2004,12.1,NO,SP_DYN_ADKL20
2005,0.0,NO,SP_DYN_ADKL15
2005,9.4,NO,SP_DYN_ADKL20
2006,0.0,NO,SP_DYN_ADKL15
2006,8.6,NO,SP_DYN_ADKL20
2007,0.0,NO,SP_DYN_ADKL15
2007,9.0,NO,SP_DYN_ADKL20
2008,0.0,NO,SP_DYN_ADKL15
2008,14.3,NO,SP_DYN_ADKL20
2009,0.0,NO,SP_DYN_ADKL15
2009,13.6,NO,SP_DYN_ADKL20
2010,0.0,NO,SP_DYN_ADKL15
2010,10.1,NO,SP_DYN_ADKL20
2011,0.0,NO,SP_DYN_ADKL15
2011,13.7,NO,SP_DYN_ADKL20
2012,0.0,NO,SP_DYN_ADKL15
2012,9.9,NO,SP_DYN_ADKL20
2013,0.0,NO,SP_DYN_ADKL15
2013,12.5,NO,SP_DYN_ADKL20
2014,0.0,NO,SP_DYN_ADKL15
2014,14.9,NO,SP_DYN_ADKL20
2015,0.0,NO,SP_DYN_ADKL15
2015,8.2,NO,SP_DYN_ADKL20
2016,0.0,NO,SP_DYN_ADKL15
2016,7.7,NO,SP_DYN_ADKL20
2017,0.0,NO,SP_DYN_ADKL15
2017,6.6,NO,SP_DYN_ADKL20
2018,0.0,NO,SP_DYN_ADKL15
2018,4.7,NO,SP_DYN_ADKL20
2019,0.0,NO,SP_DYN_ADKL15
2019,5.8,NO,SP_DYN_ADKL20
2020,0.0,NO,SP_DYN_ADKL15
2020,1.7,NO,SP_DYN_ADKL20
2021,0.0,NO,SP_DYN_ADKL15
2021,4.5,NO,SP_DYN_ADKL20
2022,0.0,NO,SP_DYN_ADKL15
2022,1.7,NO,SP_DYN_ADKL20
2023,0.0,NO,SP_DYN_ADKL15
2023,2.2,NO,SP_DYN_ADKL20
2024,0.0,NO,SP_DYN_ADKL15
2024,2.7,NO,SP_DYN_ADKL20
2025,0.0,NO,SP_DYN_ADKL15
2025,2.2,NO,SP_DYN_ADKL20
