Year,Value,Units,Series
2000,2.77,PCT,EG_FEC_RNEW
2001,2.56,PCT,EG_FEC_RNEW
2002,3.4,PCT,EG_FEC_RNEW
2003,3.11,PCT,EG_FEC_RNEW
2004,3.42,PCT,EG_FEC_RNEW
2005,3.84,PCT,EG_FEC_RNEW
2006,4.3,PCT,EG_FEC_RNEW
2007,4.54,PCT,EG_FEC_RNEW
2008,4.51,PCT,EG_FEC_RNEW
2009,5.12,PCT,EG_FEC_RNEW
2010,3.38,PCT,EG_FEC_RNEW
2011,5.0,PCT,EG_FEC_RNEW
2012,4.67886430473242,PCT,EG_FEC_RNEW
2013,5.66751627459578,PCT,EG_FEC_RNEW
2014,7.01798135358697,PCT,EG_FEC_RNEW
2015,8.57619532347439,PCT,EG_FEC_RNEW
2016,7.21650988627583,PCT,EG_FEC_RNEW
2017,8.6019408074778,PCT,EG_FEC_RNEW
2018,8.01615721371945,PCT,EG_FEC_RNEW
2019,7.92758304955724,PCT,EG_FEC_RNEW
2020,7.98498436760728,PCT,EG_FEC_RNEW
2021,8.15567887814746,PCT,EG_FEC_RNEW
