Year,Value,Units,Series
2007,952.328,DKK,DC_TOF_TRDDBML
2008,190.1,DKK,DC_TOF_TRDDBML
2009,0.0,DKK,DC_TOF_TRDDBML
2010,0.0,DKK,DC_TOF_TRDDBML
2011,0.0,DKK,DC_TOF_TRDDBML
2012,0.0,DKK,DC_TOF_TRDDBML
2013,0.0,DKK,DC_TOF_TRDDBML
2014,0.0,DKK,DC_TOF_TRDDBML
2020,487.85,DKK,DC_TOF_TRDDBML
2021,348.536,DKK,DC_TOF_TRDDBML
2007,952.328,,
2008,190.1,,
2009,0.0,,
2010,0.0,,
2011,0.0,,
2012,0.0,,
2013,0.0,,
2014,0.0,,
2015,,,
2016,,,
2017,,,
2018,,,
2019,,,
2020,487.85,,
2021,348.536,,
