Year,Value,Units,Series
1988,56.2864,IT_NET_BBND,TX_IMP_MRCH
1988,92.2814,IT_NET_BBND,TX_EXP_MRCH
1988,1.74765089084975,IT_NET_BBNDN,TX_IMP_MRCH
1988,3.93581729623007,IT_NET_BBNDN,TX_EXP_MRCH
1989,45.0167,IT_NET_BBND,TX_IMP_MRCH
1989,23.0665,IT_NET_BBND,TX_EXP_MRCH
1989,1.77911030691784,IT_NET_BBNDN,TX_IMP_MRCH
1989,0.911640274687631,IT_NET_BBNDN,TX_EXP_MRCH
1990,33.3541,IT_NET_BBND,TX_IMP_MRCH
1990,9.6577,IT_NET_BBND,TX_EXP_MRCH
1990,1.60032591777006,IT_NET_BBNDN,TX_IMP_MRCH
1990,0.374552664620874,IT_NET_BBNDN,TX_EXP_MRCH
1991,33.2322,IT_NET_BBND,TX_IMP_MRCH
1991,18.7134,IT_NET_BBND,TX_EXP_MRCH
1991,1.71635361340566,IT_NET_BBNDN,TX_IMP_MRCH
1991,0.672812512628672,IT_NET_BBNDN,TX_EXP_MRCH
1992,57.2174,IT_NET_BBND,TX_IMP_MRCH
1992,22.6652,IT_NET_BBND,TX_EXP_MRCH
1992,2.85819986968174,IT_NET_BBNDN,TX_IMP_MRCH
1992,0.85894353946571,IT_NET_BBNDN,TX_EXP_MRCH
1993,45.5506,IT_NET_BBND,TX_IMP_MRCH
1993,37.7538,IT_NET_BBND,TX_EXP_MRCH
1993,3.19405004347848,IT_NET_BBNDN,TX_IMP_MRCH
1993,1.77046270688178,IT_NET_BBNDN,TX_EXP_MRCH
1994,65.933,IT_NET_BBND,TX_IMP_MRCH
1994,7.4311,IT_NET_BBND,TX_EXP_MRCH
1994,4.20988229531009,IT_NET_BBNDN,TX_IMP_MRCH
1994,0.357895558128469,IT_NET_BBNDN,TX_EXP_MRCH
1995,68.4153,IT_NET_BBND,TX_IMP_MRCH
1995,10.4663,IT_NET_BBND,TX_EXP_MRCH
1995,3.81621939960754,IT_NET_BBNDN,TX_IMP_MRCH
1995,0.516530526493664,IT_NET_BBNDN,TX_EXP_MRCH
1996,87.7282,IT_NET_BBND,TX_IMP_MRCH
1996,91.2863,IT_NET_BBND,TX_EXP_MRCH
1996,4.08019826086876,IT_NET_BBNDN,TX_IMP_MRCH
1996,3.76611747223,IT_NET_BBNDN,TX_EXP_MRCH
1997,98.1914000000001,IT_NET_BBND,TX_IMP_MRCH
1997,51.0948,IT_NET_BBND,TX_EXP_MRCH
1997,4.14336557846112,IT_NET_BBNDN,TX_IMP_MRCH
1997,1.98427494302008,IT_NET_BBNDN,TX_EXP_MRCH
1998,228.521,IT_NET_BBND,TX_IMP_MRCH
1998,35.9537,IT_NET_BBND,TX_EXP_MRCH
1998,8.78098842095795,IT_NET_BBNDN,TX_IMP_MRCH
1998,1.22533984685817,IT_NET_BBNDN,TX_EXP_MRCH
1999,235.0997,IT_NET_BBND,TX_IMP_MRCH
1999,29.2059,IT_NET_BBND,TX_EXP_MRCH
1999,7.12145682837715,IT_NET_BBNDN,TX_IMP_MRCH
1999,0.893074114060626,IT_NET_BBNDN,TX_EXP_MRCH
2000,382.1407,IT_NET_BBND,TX_IMP_MRCH
2000,42.6247,IT_NET_BBND,TX_EXP_MRCH
2000,8.86712221479675,IT_NET_BBNDN,TX_IMP_MRCH
2000,1.11231588563449,IT_NET_BBNDN,TX_EXP_MRCH
2001,196.0093,IT_NET_BBND,TX_IMP_MRCH
2001,72.6543,IT_NET_BBND,TX_EXP_MRCH
2001,4.69916858630183,IT_NET_BBNDN,TX_IMP_MRCH
2001,1.68550899289363,IT_NET_BBNDN,TX_EXP_MRCH
