Year,Value,Units,Series
1998,886.6662,TON,EN_MAT_DOMCMPT
1998,19.9286658275645,TON,EN_MAT_DOMCMPC
1998,119.776054682751,TON,EN_MAT_DOMCMPG
1999,933.8584,TON,EN_MAT_DOMCMPT
1999,20.7289161172893,TON,EN_MAT_DOMCMPC
1999,118.705783653235,TON,EN_MAT_DOMCMPG
2000,1161.3464,TON,EN_MAT_DOMCMPT
2000,25.3932239337918,TON,EN_MAT_DOMCMPC
2000,134.639491745502,TON,EN_MAT_DOMCMPG
2001,1209.5108,TON,EN_MAT_DOMCMPT
2001,25.9919800575923,TON,EN_MAT_DOMCMPC
2001,125.250944939783,TON,EN_MAT_DOMCMPG
2002,1162.6814,TON,EN_MAT_DOMCMPT
2002,24.5841206072652,TON,EN_MAT_DOMCMPC
2002,115.500064570606,TON,EN_MAT_DOMCMPG
2003,1224.6534,TON,EN_MAT_DOMCMPT
2003,25.5687451066362,TON,EN_MAT_DOMCMPC
2003,123.773627239926,TON,EN_MAT_DOMCMPG
2004,1180.2787,TON,EN_MAT_DOMCMPT
2004,24.4761921549516,TON,EN_MAT_DOMCMPC
2004,114.221993187009,TON,EN_MAT_DOMCMPG
2005,1237.509,TON,EN_MAT_DOMCMPT
2005,25.6696674894729,TON,EN_MAT_DOMCMPC
2005,117.266085473325,TON,EN_MAT_DOMCMPG
2006,1407.4273,TON,EN_MAT_DOMCMPT
2006,29.2048867538881,TON,EN_MAT_DOMCMPC
2006,117.298315650862,TON,EN_MAT_DOMCMPG
2007,1662.5498,TON,EN_MAT_DOMCMPT
2007,34.433440341321,TON,EN_MAT_DOMCMPC
2007,130.571181741787,TON,EN_MAT_DOMCMPG
2008,1561.195,TON,EN_MAT_DOMCMPT
2008,32.2198144651168,TON,EN_MAT_DOMCMPC
2008,122.989750821274,TON,EN_MAT_DOMCMPG
2009,926.8357,TON,EN_MAT_DOMCMPT
2009,19.0919066452437,TON,EN_MAT_DOMCMPC
2009,75.29801200757181,TON,EN_MAT_DOMCMPG
2010,831.0762,TON,EN_MAT_DOMCMPT
2010,17.1497358646306,TON,EN_MAT_DOMCMPC
2010,63.372237727044,TON,EN_MAT_DOMCMPG
2011,935.4358,TON,EN_MAT_DOMCMPT
2011,19.3647952635283,TON,EN_MAT_DOMCMPC
2011,69.5356882684388,TON,EN_MAT_DOMCMPG
2012,943.6587,TON,EN_MAT_DOMCMPT
2012,19.6166448394138,TON,EN_MAT_DOMCMPC
2012,67.11893737330631,TON,EN_MAT_DOMCMPG
2013,1090.1741,TON,EN_MAT_DOMCMPT
2013,22.6753491758099,TON,EN_MAT_DOMCMPC
2013,72.1563424562332,TON,EN_MAT_DOMCMPG
2014,1468.9791,TON,EN_MAT_DOMCMPT
2014,30.3768541207854,TON,EN_MAT_DOMCMPC
2014,89.8194475016509,TON,EN_MAT_DOMCMPG
2015,1222.5278,TON,EN_MAT_DOMCMPT
2015,25.0282070179749,TON,EN_MAT_DOMCMPC
2015,70.5969740717214,TON,EN_MAT_DOMCMPG
2016,1356.829,TON,EN_MAT_DOMCMPT
2016,27.4428421180373,TON,EN_MAT_DOMCMPC
2016,71.645087706329,TON,EN_MAT_DOMCMPG
2017,1617.5489,TON,EN_MAT_DOMCMPT
2017,32.2722337496509,TON,EN_MAT_DOMCMPC
2017,82.205056665142,TON,EN_MAT_DOMCMPG
2018,1579.5591,TON,EN_MAT_DOMCMPT
2018,31.0579175555708,TON,EN_MAT_DOMCMPC
2018,78.4492073425115,TON,EN_MAT_DOMCMPG
2019,1610.1241,TON,EN_MAT_DOMCMPT
2019,31.1619833751052,TON,EN_MAT_DOMCMPC
2019,73.9087412154067,TON,EN_MAT_DOMCMPG
2020,1888.3776,TON,EN_MAT_DOMCMPT
2020,35.9951507757996,TON,EN_MAT_DOMCMPC
2020,88.4867296446244,TON,EN_MAT_DOMCMPG
2021,1550.9498,TON,EN_MAT_DOMCMPT
2021,29.162510576688,TON,EN_MAT_DOMCMPC
2021,67.49187547324169,TON,EN_MAT_DOMCMPG
2022,1580.0357,TON,EN_MAT_DOMCMPT
2022,29.3695121611197,TON,EN_MAT_DOMCMPC
2022,62.7937708397086,TON,EN_MAT_DOMCMPG
2023,1552.5522,TON,EN_MAT_DOMCMPT
2023,28.6084541819455,TON,EN_MAT_DOMCMPC
