Year,Value,Units,Series
2008,25.3928490093373,PCT,IT_NET_BBND
2009,29.480268301716,PCT,IT_NET_BBND
2010,31.2618595825427,PCT,IT_NET_BBND
2011,32.5727854635556,PCT,IT_NET_BBND
2012,33.0946302177387,PCT,IT_NET_BBND
2013,33.9877990380812,PCT,IT_NET_BBND
2014,34.965296537966,PCT,IT_NET_BBND
2015,35.6657748507924,PCT,IT_NET_BBND
2016,36.237728624383905,PCT,IT_NET_BBND
2017,36.0968849792131,PCT,IT_NET_BBND
2018,35.7516547104752,PCT,IT_NET_BBND
2019,35.458516987167,PCT,IT_NET_BBND
2020,34.8917549516352,PCT,IT_NET_BBND
2021,34.8619170935486,PCT,IT_NET_BBND
2008,12265.0,PCT,IT_NET_BBNDN
2009,14328.0,PCT,IT_NET_BBNDN
2010,15157.0,PCT,IT_NET_BBNDN
2011,15775.0,PCT,IT_NET_BBNDN
2012,15944.0,PCT,IT_NET_BBNDN
2013,16324.0,PCT,IT_NET_BBNDN
2014,16826.0,PCT,IT_NET_BBNDN
2015,17330.0,PCT,IT_NET_BBNDN
2016,17792.0,PCT,IT_NET_BBNDN
2017,17973.0,PCT,IT_NET_BBNDN
2018,18041.0,PCT,IT_NET_BBNDN
2019,18181.0,PCT,IT_NET_BBNDN
2020,18180.0,PCT,IT_NET_BBNDN
2021,18443.0,PCT,IT_NET_BBNDN
