Year,Value,Units,Series
2007,0.0,DKK,DC_TOF_WASHL
2008,0.0,DKK,DC_TOF_WASHL
2009,0.0,DKK,DC_TOF_WASHL
2010,1058.6,DKK,DC_TOF_WASHL
2011,711.227,DKK,DC_TOF_WASHL
2012,425.0,DKK,DC_TOF_WASHL
2013,645.61,DKK,DC_TOF_WASHL
2014,628.0,DKK,DC_TOF_WASHL
2020,68.533,DKK,DC_TOF_WASHL
2021,248.536,DKK,DC_TOF_WASHL
