Year,Value,Units,Series
1997,0.0,PCT,DC_ODA_TOTG
1998,0.002599495697835,PCT,DC_ODA_TOTG
1999,0.032432102532804,PCT,DC_ODA_TOTG
2000,0.0,PCT,DC_ODA_TOTG
2001,0.0,PCT,DC_ODA_TOTG
2002,0.028866693608914,PCT,DC_ODA_TOTG
2003,0.002928314852413,PCT,DC_ODA_TOTG
2004,0.00282262617139,PCT,DC_ODA_TOTG
2005,0.056255741319125,PCT,DC_ODA_TOTG
2006,0.025651173121189,PCT,DC_ODA_TOTG
2006,0.002422969753261,PCT,DISAST
2007,0.023868631169983,PCT,DC_ODA_TOTG
2007,0.004206372271594,PCT,DISAST
2008,0.023016890198045,PCT,DC_ODA_TOTG
2008,0.002350213085986,PCT,DISAST
2009,0.024863367307916,PCT,DC_ODA_TOTG
2009,0.002494055833597,PCT,DISAST
2010,0.022250905105627,PCT,DC_ODA_TOTG
2010,0.002267488001209,PCT,DISAST
2011,0.014141071327564,PCT,DC_ODA_TOTG
2011,0.002121160699135,PCT,DISAST
2012,0.013490816430537,PCT,DC_ODA_TOTG
2012,0.003397546971087,PCT,DISAST
2013,0.012608895753869,PCT,DC_ODA_TOTG
2013,0.003152286984207,PCT,DISAST
2014,0.01481806381251,PCT,DC_ODA_TOTG
2014,0.0,PCT,DISAST
2015,0.008811368925239,PCT,DC_ODA_TOTG
2015,0.007060391767018,PCT,DISAST
2016,0.012772958114916,PCT,DC_ODA_TOTG
2016,0.005109183245966,PCT,DISAST
2017,0.009797198967989,PCT,DC_ODA_TOTG
2017,0.022233623237022,PCT,DISAST
2018,0.028568662099683,PCT,DC_ODA_TOTG
2018,0.014523976664811,PCT,DISAST
2019,0.027311137251792,PCT,DC_ODA_TOTG
2019,0.012336051670434,PCT,DISAST
2020,0.010574820872738,PCT,DC_ODA_TOTG
2020,0.03067740589802,PCT,DISAST
2021,0.017765173322522,PCT,DC_ODA_TOTG
2021,0.019501317656598,PCT,DISAST
