Year,Value,Units,Series
2019,141.795667016221,PCT,DT_DOD_DECT_GN_ZS
2020,158.454348341016,PCT,DT_DOD_DECT_GN_ZS
1998,669.6957,DKK_PER_USD,PA_NUS_ATLS
1999,698.3384,DKK_PER_USD,PA_NUS_ATLS
2000,809.0294,DKK_PER_USD,PA_NUS_ATLS
2001,831.8834,DKK_PER_USD,PA_NUS_ATLS
2002,788.1192,DKK_PER_USD,PA_NUS_ATLS
2003,658.9874,DKK_PER_USD,PA_NUS_ATLS
2004,598.9296,DKK_PER_USD,PA_NUS_ATLS
2005,600.3365,DKK_PER_USD,PA_NUS_ATLS
2006,594.6975,DKK_PER_USD,PA_NUS_ATLS
2007,544.5551,DKK_PER_USD,PA_NUS_ATLS
2008,509.8641,DKK_PER_USD,PA_NUS_ATLS
2009,535.5082,DKK_PER_USD,PA_NUS_ATLS
2010,562.567,DKK_PER_USD,PA_NUS_ATLS
2011,536.2177,DKK_PER_USD,PA_NUS_ATLS
2012,579.7216,DKK_PER_USD,PA_NUS_ATLS
2013,561.6029,DKK_PER_USD,PA_NUS_ATLS
2014,561.9046,DKK_PER_USD,PA_NUS_ATLS
2015,672.6867,DKK_PER_USD,PA_NUS_ATLS
2016,673.2704,DKK_PER_USD,PA_NUS_ATLS
2017,659.5303,DKK_PER_USD,PA_NUS_ATLS
2018,631.7425,DKK_PER_USD,PA_NUS_ATLS
2019,667.0252,DKK_PER_USD,PA_NUS_ATLS
2020,653.4273,DKK_PER_USD,PA_NUS_ATLS
2021,629.1752,DKK_PER_USD,PA_NUS_ATLS
2022,708.3019,DKK_PER_USD,PA_NUS_ATLS
1998,44.7958177421752,PCT,GC_TAX_TOTL_GD_ZS
1999,46.0124570992755,PCT,GC_TAX_TOTL_GD_ZS
2000,45.0635318122797,PCT,GC_TAX_TOTL_GD_ZS
2001,44.2594260979424,PCT,GC_TAX_TOTL_GD_ZS
2002,45.2788953459494,PCT,GC_TAX_TOTL_GD_ZS
2003,45.2411994784876,PCT,GC_TAX_TOTL_GD_ZS
2004,43.3737854681996,PCT,GC_TAX_TOTL_GD_ZS
2005,43.449256135696,PCT,GC_TAX_TOTL_GD_ZS
2006,43.4163701067616,PCT,GC_TAX_TOTL_GD_ZS
2007,44.8169702110281,PCT,GC_TAX_TOTL_GD_ZS
2008,45.3634480096426,PCT,GC_TAX_TOTL_GD_ZS
2009,43.847134999878094,PCT,GC_TAX_TOTL_GD_ZS
2010,43.053331503256,PCT,GC_TAX_TOTL_GD_ZS
2011,43.8339057133937,PCT,GC_TAX_TOTL_GD_ZS
2012,42.8784807425584,PCT,GC_TAX_TOTL_GD_ZS
2013,40.141642121984304,PCT,GC_TAX_TOTL_GD_ZS
2014,39.7210604837724,PCT,GC_TAX_TOTL_GD_ZS
2015,40.822313333718306,PCT,GC_TAX_TOTL_GD_ZS
2016,39.513258915842094,PCT,GC_TAX_TOTL_GD_ZS
2017,40.951364537277,PCT,GC_TAX_TOTL_GD_ZS
2018,42.0381627828436,PCT,GC_TAX_TOTL_GD_ZS
2019,41.6606610879814,PCT,GC_TAX_TOTL_GD_ZS
2020,43.7982643574749,PCT,GC_TAX_TOTL_GD_ZS
2021,41.780172151193696,PCT,GC_TAX_TOTL_GD_ZS
2022,40.6234724170684,PCT,GC_TAX_TOTL_GD_ZS
1998,31.5520012968241,PCT,GC_BAL_CASH_GD_ZS
1999,14.8328460658447,PCT,GC_BAL_CASH_GD_ZS
2000,9.27239844184752,PCT,GC_BAL_CASH_GD_ZS
2001,12.5394803607858,PCT,GC_BAL_CASH_GD_ZS
2002,10.0759946356728,PCT,GC_BAL_CASH_GD_ZS
2003,-3.49999494658541,PCT,GC_BAL_CASH_GD_ZS
2004,5.25393876050013,PCT,GC_BAL_CASH_GD_ZS
2005,-5.68748223254051,PCT,GC_BAL_CASH_GD_ZS
2006,-3.11533749489528,PCT,GC_BAL_CASH_GD_ZS
2007,-3.44304910900109,PCT,GC_BAL_CASH_GD_ZS
2008,-4.74802461063362,PCT,GC_BAL_CASH_GD_ZS
2009,-5.66988114291285,PCT,GC_BAL_CASH_GD_ZS
2010,4.0353204922908,PCT,GC_BAL_CASH_GD_ZS
2011,12.0385650357552,PCT,GC_BAL_CASH_GD_ZS
2012,-1.31299121590384,PCT,GC_BAL_CASH_GD_ZS
2013,7.71221497832346,PCT,GC_BAL_CASH_GD_ZS
2014,9.31897669185805,PCT,GC_BAL_CASH_GD_ZS
2015,8.50205000866201,PCT,GC_BAL_CASH_GD_ZS
2016,12.6363645964242,PCT,GC_BAL_CASH_GD_ZS
2017,14.8051024038217,PCT,GC_BAL_CASH_GD_ZS
2018,8.4718993980571,PCT,GC_BAL_CASH_GD_ZS
2019,10.1361927538294,PCT,GC_BAL_CASH_GD_ZS
2020,6.51006522717049,PCT,GC_BAL_CASH_GD_ZS
2021,6.14452693234928,PCT,GC_BAL_CASH_GD_ZS
2022,5.06630951860522,PCT,GC_BAL_CASH_GD_ZS
2009,-3.0314250376171,PCT,NY_GDP_MKTP_KD_ZG
2010,6.54242052498599,PCT,NY_GDP_MKTP_KD_ZG
2011,2.58040902228118,PCT,NY_GDP_MKTP_KD_ZG
2012,4.51139556665625,PCT,NY_GDP_MKTP_KD_ZG
2013,7.46114726697251,PCT,NY_GDP_MKTP_KD_ZG
2014,8.24899890789952,PCT,NY_GDP_MKTP_KD_ZG
2015,5.88328808667793,PCT,NY_GDP_MKTP_KD_ZG
2016,9.36189871224808,PCT,NY_GDP_MKTP_KD_ZG
2017,3.90110992596973,PCT,NY_GDP_MKTP_KD_ZG
2018,2.32657417289222,PCT,NY_GDP_MKTP_KD_ZG
2019,8.19725053141824,PCT,NY_GDP_MKTP_KD_ZG
2020,-2.04036666926781,PCT,NY_GDP_MKTP_KD_ZG
2021,7.68012445644024,PCT,NY_GDP_MKTP_KD_ZG
2022,9.49747169252997,PCT,NY_GDP_MKTP_KD_ZG
1999,13.6863319897398,PCT,NE_GDI_TOTL_KD_ZG
2000,42.79881815739991,PCT,NE_GDI_TOTL_KD_ZG
2001,-5.10872018659242,PCT,NE_GDI_TOTL_KD_ZG
2002,-7.04091341579448,PCT,NE_GDI_TOTL_KD_ZG
2003,32.5315591948141,PCT,NE_GDI_TOTL_KD_ZG
2004,-32.7165658385893,PCT,NE_GDI_TOTL_KD_ZG
2005,11.1196135635372,PCT,NE_GDI_TOTL_KD_ZG
2006,48.07609537746409,PCT,NE_GDI_TOTL_KD_ZG
2007,18.9745378444367,PCT,NE_GDI_TOTL_KD_ZG
2008,-18.853219974592,PCT,NE_GDI_TOTL_KD_ZG
2009,-35.0052687038988,PCT,NE_GDI_TOTL_KD_ZG
2010,18.5843987400408,PCT,NE_GDI_TOTL_KD_ZG
2011,-14.56640625,PCT,NE_GDI_TOTL_KD_ZG
2012,68.7942938137259,PCT,NE_GDI_TOTL_KD_ZG
2013,-11.6179537882276,PCT,NE_GDI_TOTL_KD_ZG
2014,9.06276817457399,PCT,NE_GDI_TOTL_KD_ZG
2015,16.6362231277223,PCT,NE_GDI_TOTL_KD_ZG
2016,1.12998433923623,PCT,NE_GDI_TOTL_KD_ZG
2017,9.97760518416162,PCT,NE_GDI_TOTL_KD_ZG
2018,29.5936051297604,PCT,NE_GDI_TOTL_KD_ZG
2019,0.558313692058232,PCT,NE_GDI_TOTL_KD_ZG
2020,0.957494555912031,PCT,NE_GDI_TOTL_KD_ZG
2021,7.99894620716908,PCT,NE_GDI_TOTL_KD_ZG
2022,20.4113369212239,PCT,NE_GDI_TOTL_KD_ZG
1999,11.2440761430727,PCT,NE_CON_PRVT_KD_ZG
2000,5.57856156885144,PCT,NE_CON_PRVT_KD_ZG
2001,9.13168928362114,PCT,NE_CON_PRVT_KD_ZG
2002,5.17009894036726,PCT,NE_CON_PRVT_KD_ZG
2003,5.64066305287139,PCT,NE_CON_PRVT_KD_ZG
2004,8.31598125976054,PCT,NE_CON_PRVT_KD_ZG
2005,16.9770515439144,PCT,NE_CON_PRVT_KD_ZG
2006,1.14450052823101,PCT,NE_CON_PRVT_KD_ZG
2007,1.32304299889747,PCT,NE_CON_PRVT_KD_ZG
2008,-1.86844968787584,PCT,NE_CON_PRVT_KD_ZG
2009,5.10804067757045,PCT,NE_CON_PRVT_KD_ZG
2010,-6.55191560244309,PCT,NE_CON_PRVT_KD_ZG
2011,4.16072489601902,PCT,NE_CON_PRVT_KD_ZG
2012,8.33273912237418,PCT,NE_CON_PRVT_KD_ZG
2013,1.79295455742194,PCT,NE_CON_PRVT_KD_ZG
2014,2.98864547500193,PCT,NE_CON_PRVT_KD_ZG
2015,2.09827090422794,PCT,NE_CON_PRVT_KD_ZG
2016,6.34623899247306,PCT,NE_CON_PRVT_KD_ZG
2017,-1.04894296155802,PCT,NE_CON_PRVT_KD_ZG
2018,1.47847734364957,PCT,NE_CON_PRVT_KD_ZG
2019,5.03190288623223,PCT,NE_CON_PRVT_KD_ZG
2020,1.12396512966719,PCT,NE_CON_PRVT_KD_ZG
2021,4.92517891997399,PCT,NE_CON_PRVT_KD_ZG
2022,7.53394927760898,PCT,NE_CON_PRVT_KD_ZG
1999,9.35587761674719,PCT,NE_CON_GOVT_KD_ZG
2000,8.50144799489521,PCT,NE_CON_GOVT_KD_ZG
2001,11.4996607102466,PCT,NE_CON_GOVT_KD_ZG
2002,8.73534304377817,PCT,NE_CON_GOVT_KD_ZG
2003,6.85820895522389,PCT,NE_CON_GOVT_KD_ZG
2004,6.06187582931768,PCT,NE_CON_GOVT_KD_ZG
2005,5.17877131757423,PCT,NE_CON_GOVT_KD_ZG
2006,3.9346417503991,PCT,NE_CON_GOVT_KD_ZG
2007,8.32128659197686,PCT,NE_CON_GOVT_KD_ZG
2008,10.7682041871716,PCT,NE_CON_GOVT_KD_ZG
2009,3.4312248995984,PCT,NE_CON_GOVT_KD_ZG
2010,4.64969544009515,PCT,NE_CON_GOVT_KD_ZG
2011,1.68587528696982,PCT,NE_CON_GOVT_KD_ZG
2012,1.80387685290764,PCT,NE_CON_GOVT_KD_ZG
2013,2.88748011917295,PCT,NE_CON_GOVT_KD_ZG
2014,2.7737861963858,PCT,NE_CON_GOVT_KD_ZG
2015,3.66494364884331,PCT,NE_CON_GOVT_KD_ZG
2016,7.04009482159644,PCT,NE_CON_GOVT_KD_ZG
2017,3.55676893411483,PCT,NE_CON_GOVT_KD_ZG
2018,5.44043361232993,PCT,NE_CON_GOVT_KD_ZG
2019,5.16671620652878,PCT,NE_CON_GOVT_KD_ZG
2020,5.3783999467979,PCT,NE_CON_GOVT_KD_ZG
2021,4.67317735039363,PCT,NE_CON_GOVT_KD_ZG
2022,3.82696510663953,PCT,NE_CON_GOVT_KD_ZG
1999,11.081832397058,PCT,NE_EXP_GNFS_KD_ZG
2000,15.4297333229061,PCT,NE_EXP_GNFS_KD_ZG
2001,12.4503161698284,PCT,NE_EXP_GNFS_KD_ZG
2002,-0.809350711947465,PCT,NE_EXP_GNFS_KD_ZG
2003,-6.29884592022677,PCT,NE_EXP_GNFS_KD_ZG
2004,-2.42442576546598,PCT,NE_EXP_GNFS_KD_ZG
2005,-1.74280842394313,PCT,NE_EXP_GNFS_KD_ZG
2006,13.0358350236646,PCT,NE_EXP_GNFS_KD_ZG
2007,6.95856761175579,PCT,NE_EXP_GNFS_KD_ZG
2008,8.78942659011259,PCT,NE_EXP_GNFS_KD_ZG
2009,-7.91651673263764,PCT,NE_EXP_GNFS_KD_ZG
2010,14.0214741621541,PCT,NE_EXP_GNFS_KD_ZG
2011,15.1189737898619,PCT,NE_EXP_GNFS_KD_ZG
2012,4.76055459468656,PCT,NE_EXP_GNFS_KD_ZG
2013,13.3566092887301,PCT,NE_EXP_GNFS_KD_ZG
2014,4.2881359978989,PCT,NE_EXP_GNFS_KD_ZG
2015,5.49119714279174,PCT,NE_EXP_GNFS_KD_ZG
2016,12.0742227768434,PCT,NE_EXP_GNFS_KD_ZG
2017,7.38463623864758,PCT,NE_EXP_GNFS_KD_ZG
2018,-4.11238041998395,PCT,NE_EXP_GNFS_KD_ZG
2019,14.2447436717193,PCT,NE_EXP_GNFS_KD_ZG
2020,-16.4440274245455,PCT,NE_EXP_GNFS_KD_ZG
2021,19.0961208849662,PCT,NE_EXP_GNFS_KD_ZG
2022,29.8617084629127,PCT,NE_EXP_GNFS_KD_ZG
1999,22.2763055104862,PCT,NE_IMP_GNFS_KD_ZG
2000,25.4963632789463,PCT,NE_IMP_GNFS_KD_ZG
2001,0.855654761904767,PCT,NE_IMP_GNFS_KD_ZG
2002,-3.14508144207808,PCT,NE_IMP_GNFS_KD_ZG
2003,21.9427128224659,PCT,NE_IMP_GNFS_KD_ZG
2004,-15.5598658688934,PCT,NE_IMP_GNFS_KD_ZG
2005,21.0317305820518,PCT,NE_IMP_GNFS_KD_ZG
2006,7.29082896387558,PCT,NE_IMP_GNFS_KD_ZG
2007,9.51924085928013,PCT,NE_IMP_GNFS_KD_ZG
2008,-0.056120563395701,PCT,NE_IMP_GNFS_KD_ZG
2009,-10.312808151638,PCT,NE_IMP_GNFS_KD_ZG
2010,1.0521332803958,PCT,NE_IMP_GNFS_KD_ZG
2011,8.58027956176803,PCT,NE_IMP_GNFS_KD_ZG
2012,26.4011245181134,PCT,NE_IMP_GNFS_KD_ZG
2013,-2.48615438820562,PCT,NE_IMP_GNFS_KD_ZG
2014,-2.62970699486252,PCT,NE_IMP_GNFS_KD_ZG
2015,5.21244028016141,PCT,NE_IMP_GNFS_KD_ZG
2016,4.398717086773,PCT,NE_IMP_GNFS_KD_ZG
2017,5.68189016279217,PCT,NE_IMP_GNFS_KD_ZG
2018,8.72792296012148,PCT,NE_IMP_GNFS_KD_ZG
2019,5.79009748164754,PCT,NE_IMP_GNFS_KD_ZG
2020,-9.28931849960483,PCT,NE_IMP_GNFS_KD_ZG
2021,14.704108303733,PCT,NE_IMP_GNFS_KD_ZG
2022,31.2975251450274,PCT,NE_IMP_GNFS_KD_ZG
1998,4.7,PCT,FP_CPI_TOTL_ZG
1999,5.1,PCT,FP_CPI_TOTL_ZG
2000,4.9,PCT,FP_CPI_TOTL_ZG
2001,2.7,PCT,FP_CPI_TOTL_ZG
2002,0.5,PCT,FP_CPI_TOTL_ZG
2003,1.2,PCT,FP_CPI_TOTL_ZG
2004,0.6,PCT,FP_CPI_TOTL_ZG
2005,2.0,PCT,FP_CPI_TOTL_ZG
2006,1.5,PCT,FP_CPI_TOTL_ZG
2007,3.6,PCT,FP_CPI_TOTL_ZG
2008,6.3,PCT,FP_CPI_TOTL_ZG
2009,-1.1,PCT,FP_CPI_TOTL_ZG
2010,0.4,PCT,FP_CPI_TOTL_ZG
2011,2.3,PCT,FP_CPI_TOTL_ZG
2012,2.1,PCT,FP_CPI_TOTL_ZG
2013,-0.6,PCT,FP_CPI_TOTL_ZG
2014,-1.0,PCT,FP_CPI_TOTL_ZG
2015,-1.7,PCT,FP_CPI_TOTL_ZG
2016,-0.3,PCT,FP_CPI_TOTL_ZG
2017,1.1,PCT,FP_CPI_TOTL_ZG
2018,1.2,PCT,FP_CPI_TOTL_ZG
2019,1.3,PCT,FP_CPI_TOTL_ZG
2020,0.3,PCT,FP_CPI_TOTL_ZG
2021,2.7,PCT,FP_CPI_TOTL_ZG
2022,7.7,PCT,FP_CPI_TOTL_ZG
2005,3.5,PCT,SL_TLF_UEM
2006,1.8,PCT,SL_TLF_UEM
2007,1.7,PCT,SL_TLF_UEM
2008,2.4,PCT,SL_TLF_UEM
2009,3.9,PCT,SL_TLF_UEM
2010,6.4,PCT,SL_TLF_UEM
2011,5.3,PCT,SL_TLF_UEM
2012,3.0,PCT,SL_TLF_UEM
2013,4.0,PCT,SL_TLF_UEM
2014,3.2,PCT,SL_TLF_UEM
2015,3.3,PCT,SL_TLF_UEM
2016,3.5,PCT,SL_TLF_UEM
2017,2.5,PCT,SL_TLF_UEM
2018,1.8,PCT,SL_TLF_UEM
2019,1.3,PCT,SL_TLF_UEM
2020,1.7,PCT,SL_TLF_UEM
2021,2.1,PCT,SL_TLF_UEM
2022,2.0,PCT,SL_TLF_UEM
