Year,Value,Units,Series
2012,100.0,EN_MWT_RCYR,TOTAL
2013,100.0,EN_MWT_RCYR,TOTAL
2014,100.0,EN_MWT_RCYR,TOTAL
2015,100.0,EN_MWT_RCYR,TOTAL
2016,100.0,EN_MWT_RCYR,TOTAL
2012,69.8,EN_MWT_RCYR,INCINERATION
2013,67.3,EN_MWT_RCYR,INCINERATION
2014,65.4,EN_MWT_RCYR,INCINERATION
2015,66.7,EN_MWT_RCYR,INCINERATION
2016,64.9,EN_MWT_RCYR,INCINERATION
2012,14.2,EN_MWT_RCYR,LANDFILL
2013,15.4,EN_MWT_RCYR,LANDFILL
2014,16.6,EN_MWT_RCYR,LANDFILL
2015,12.5,EN_MWT_RCYR,LANDFILL
2016,16.8,EN_MWT_RCYR,LANDFILL
2012,13.7,EN_MWT_RCYR,RECYCLING
2013,15.6,EN_MWT_RCYR,RECYCLING
2014,15.4,EN_MWT_RCYR,RECYCLING
2015,18.8,EN_MWT_RCYR,RECYCLING
2016,16.3,EN_MWT_RCYR,RECYCLING
2012,2.3,EN_MWT_RCYR,POLLUTING
2013,1.6,EN_MWT_RCYR,POLLUTING
2014,2.6,EN_MWT_RCYR,POLLUTING
2015,2.0,EN_MWT_RCYR,POLLUTING
2016,2.0,EN_MWT_RCYR,POLLUTING
2012,43866.0,EN_MWT_RCYV,TOTAL
2013,45300.0,EN_MWT_RCYV,TOTAL
2014,51079.0,EN_MWT_RCYV,TOTAL
2015,49902.0,EN_MWT_RCYV,TOTAL
2016,51885.0,EN_MWT_RCYV,TOTAL
2012,30638.0,EN_MWT_RCYV,INCINERATION
2013,30490.0,EN_MWT_RCYV,INCINERATION
2014,33396.0,EN_MWT_RCYV,INCINERATION
2015,33282.0,EN_MWT_RCYV,INCINERATION
2016,33677.0,EN_MWT_RCYV,INCINERATION
2012,6222.0,EN_MWT_RCYV,LANDFILL
2013,6993.0,EN_MWT_RCYV,LANDFILL
2014,8487.0,EN_MWT_RCYV,LANDFILL
2015,6237.0,EN_MWT_RCYV,LANDFILL
2016,8691.0,EN_MWT_RCYV,LANDFILL
2012,6008.0,EN_MWT_RCYV,RECYCLING
2013,7084.0,EN_MWT_RCYV,RECYCLING
2014,7869.0,EN_MWT_RCYV,RECYCLING
2015,9385.0,EN_MWT_RCYV,RECYCLING
2016,8482.0,EN_MWT_RCYV,RECYCLING
2012,998.0,EN_MWT_RCYV,POLLUTING
2013,733.0,EN_MWT_RCYV,POLLUTING
2014,1327.0,EN_MWT_RCYV,POLLUTING
2015,998.0,EN_MWT_RCYV,POLLUTING
2016,1035.0,EN_MWT_RCYV,POLLUTING
