Year,Value,Units,Series
2000,3.90697458727509,%,Fingnar veitingar (reiðupeningur ella feingi) (% av BTÚ)
2001,3.24437954994978,%,Fingnar veitingar (reiðupeningur ella feingi) (% av BTÚ)
2002,2.96726766999454,%,Fingnar veitingar (reiðupeningur ella feingi) (% av BTÚ)
2003,3.44440738607077,%,Fingnar veitingar (reiðupeningur ella feingi) (% av BTÚ)
2004,2.85390779235861,%,Fingnar veitingar (reiðupeningur ella feingi) (% av BTÚ)
2005,3.66246564957832,%,Fingnar veitingar (reiðupeningur ella feingi) (% av BTÚ)
2006,3.57872102811138,%,Fingnar veitingar (reiðupeningur ella feingi) (% av BTÚ)
2007,3.81688382065358,%,Fingnar veitingar (reiðupeningur ella feingi) (% av BTÚ)
2008,4.51720144638679,%,Fingnar veitingar (reiðupeningur ella feingi) (% av BTÚ)
2009,5.25473437918904,%,Fingnar veitingar (reiðupeningur ella feingi) (% av BTÚ)
2010,5.37813972640344,%,Fingnar veitingar (reiðupeningur ella feingi) (% av BTÚ)
2011,6.11926319075866,%,Fingnar veitingar (reiðupeningur ella feingi) (% av BTÚ)
2012,6.49098474341193,%,Fingnar veitingar (reiðupeningur ella feingi) (% av BTÚ)
2013,6.69424496144554,%,Fingnar veitingar (reiðupeningur ella feingi) (% av BTÚ)
2014,6.30701690023724,%,Fingnar veitingar (reiðupeningur ella feingi) (% av BTÚ)
2015,5.96177166945776,%,Fingnar veitingar (reiðupeningur ella feingi) (% av BTÚ)
2016,5.64520387365219,%,Fingnar veitingar (reiðupeningur ella feingi) (% av BTÚ)
2017,5.19794684149006,%,Fingnar veitingar (reiðupeningur ella feingi) (% av BTÚ)
2018,5.16965651508831,%,Fingnar veitingar (reiðupeningur ella feingi) (% av BTÚ)
2019,4.77891054977439,%,Fingnar veitingar (reiðupeningur ella feingi) (% av BTÚ)
2020,4.44219523166892,%,Fingnar veitingar (reiðupeningur ella feingi) (% av BTÚ)
2021,4.12536227469343,%,Fingnar veitingar (reiðupeningur ella feingi) (% av BTÚ)
2022,3.91498392436303,%,Fingnar veitingar (reiðupeningur ella feingi) (% av BTÚ)
1998,19.3942750618018,%,Rakstrarviðskifti gjaldsjavnans (% av BTÚ)
1999,14.8328460658447,%,Rakstrarviðskifti gjaldsjavnans (% av BTÚ)
2000,9.27239844184752,%,Rakstrarviðskifti gjaldsjavnans (% av BTÚ)
2001,12.5394803607858,%,Rakstrarviðskifti gjaldsjavnans (% av BTÚ)
2002,10.0759946356728,%,Rakstrarviðskifti gjaldsjavnans (% av BTÚ)
2003,-3.49898426366696,%,Rakstrarviðskifti gjaldsjavnans (% av BTÚ)
2004,5.25393876050014,%,Rakstrarviðskifti gjaldsjavnans (% av BTÚ)
2005,-5.68748223254051,%,Rakstrarviðskifti gjaldsjavnans (% av BTÚ)
2006,-3.11450407127439,%,Rakstrarviðskifti gjaldsjavnans (% av BTÚ)
2007,-3.44304910900109,%,Rakstrarviðskifti gjaldsjavnans (% av BTÚ)
2008,-4.74802461063362,%,Rakstrarviðskifti gjaldsjavnans (% av BTÚ)
2009,-5.66988114291286,%,Rakstrarviðskifti gjaldsjavnans (% av BTÚ)
2010,4.03608302450778,%,Rakstrarviðskifti gjaldsjavnans (% av BTÚ)
2011,12.0378216850274,%,Rakstrarviðskifti gjaldsjavnans (% av BTÚ)
2012,-1.31299121590384,%,Rakstrarviðskifti gjaldsjavnans (% av BTÚ)
2013,7.71287685739815,%,Rakstrarviðskifti gjaldsjavnans (% av BTÚ)
2014,9.31897669185805,%,Rakstrarviðskifti gjaldsjavnans (% av BTÚ)
2015,8.50262747589074,%,Rakstrarviðskifti gjaldsjavnans (% av BTÚ)
2016,12.6368926297114,%,Rakstrarviðskifti gjaldsjavnans (% av BTÚ)
2017,14.8056106113737,%,Rakstrarviðskifti gjaldsjavnans (% av BTÚ)
2018,5.98863658938753,%,Rakstrarviðskifti gjaldsjavnans (% av BTÚ)
2019,10.1361927538294,%,Rakstrarviðskifti gjaldsjavnans (% av BTÚ)
2020,6.51006522717049,%,Rakstrarviðskifti gjaldsjavnans (% av BTÚ)
2021,6.14452693234928,%,Rakstrarviðskifti gjaldsjavnans (% av BTÚ)
2022,5.06630951860521,%,Rakstrarviðskifti gjaldsjavnans (% av BTÚ)
2003,61.5461866968273,%,"Uttanlandsskuld, brutto (% av BTI)"
2004,59.75203915171289,%,"Uttanlandsskuld, brutto (% av BTI)"
2005,75.2482139586005,%,"Uttanlandsskuld, brutto (% av BTI)"
2006,84.23552752552541,%,"Uttanlandsskuld, brutto (% av BTI)"
2007,107.94207852053,%,"Uttanlandsskuld, brutto (% av BTI)"
2008,118.353637530926,%,"Uttanlandsskuld, brutto (% av BTI)"
2009,140.353093726103,%,"Uttanlandsskuld, brutto (% av BTI)"
2010,144.096414564561,%,"Uttanlandsskuld, brutto (% av BTI)"
2011,127.917424851537,%,"Uttanlandsskuld, brutto (% av BTI)"
2012,131.256127160986,%,"Uttanlandsskuld, brutto (% av BTI)"
2013,133.704043079318,%,"Uttanlandsskuld, brutto (% av BTI)"
2014,131.212965367454,%,"Uttanlandsskuld, brutto (% av BTI)"
2015,133.202516628527,%,"Uttanlandsskuld, brutto (% av BTI)"
2016,119.31500359157,%,"Uttanlandsskuld, brutto (% av BTI)"
2017,109.876391456555,%,"Uttanlandsskuld, brutto (% av BTI)"
2018,114.256742074893,%,"Uttanlandsskuld, brutto (% av BTI)"
2019,141.795667016221,%,"Uttanlandsskuld, brutto (% av BTI)"
2020,158.454348341016,%,"Uttanlandsskuld, brutto (% av BTI)"
1998,669.6957,"DKK per US$, ársmiðal","Gjaldoyrakursur, DKK/USD (ársmiðal)"
1999,698.3384,"DKK per US$, ársmiðal","Gjaldoyrakursur, DKK/USD (ársmiðal)"
2000,809.0294,"DKK per US$, ársmiðal","Gjaldoyrakursur, DKK/USD (ársmiðal)"
2001,831.8834,"DKK per US$, ársmiðal","Gjaldoyrakursur, DKK/USD (ársmiðal)"
2002,788.1192,"DKK per US$, ársmiðal","Gjaldoyrakursur, DKK/USD (ársmiðal)"
2003,658.9874,"DKK per US$, ársmiðal","Gjaldoyrakursur, DKK/USD (ársmiðal)"
2004,598.9296,"DKK per US$, ársmiðal","Gjaldoyrakursur, DKK/USD (ársmiðal)"
2005,600.3365,"DKK per US$, ársmiðal","Gjaldoyrakursur, DKK/USD (ársmiðal)"
2006,594.6975,"DKK per US$, ársmiðal","Gjaldoyrakursur, DKK/USD (ársmiðal)"
2007,544.5551,"DKK per US$, ársmiðal","Gjaldoyrakursur, DKK/USD (ársmiðal)"
2008,509.8641,"DKK per US$, ársmiðal","Gjaldoyrakursur, DKK/USD (ársmiðal)"
2009,535.5082,"DKK per US$, ársmiðal","Gjaldoyrakursur, DKK/USD (ársmiðal)"
2010,562.567,"DKK per US$, ársmiðal","Gjaldoyrakursur, DKK/USD (ársmiðal)"
2011,536.2177,"DKK per US$, ársmiðal","Gjaldoyrakursur, DKK/USD (ársmiðal)"
2012,579.7216,"DKK per US$, ársmiðal","Gjaldoyrakursur, DKK/USD (ársmiðal)"
2013,561.6029,"DKK per US$, ársmiðal","Gjaldoyrakursur, DKK/USD (ársmiðal)"
2014,561.9046,"DKK per US$, ársmiðal","Gjaldoyrakursur, DKK/USD (ársmiðal)"
2015,672.6867,"DKK per US$, ársmiðal","Gjaldoyrakursur, DKK/USD (ársmiðal)"
2016,673.2704,"DKK per US$, ársmiðal","Gjaldoyrakursur, DKK/USD (ársmiðal)"
2017,659.5303,"DKK per US$, ársmiðal","Gjaldoyrakursur, DKK/USD (ársmiðal)"
2018,631.7425,"DKK per US$, ársmiðal","Gjaldoyrakursur, DKK/USD (ársmiðal)"
2019,667.0252,"DKK per US$, ársmiðal","Gjaldoyrakursur, DKK/USD (ársmiðal)"
2020,653.4273,"DKK per US$, ársmiðal","Gjaldoyrakursur, DKK/USD (ársmiðal)"
2021,629.1752,"DKK per US$, ársmiðal","Gjaldoyrakursur, DKK/USD (ársmiðal)"
2022,708.3019,"DKK per US$, ársmiðal","Gjaldoyrakursur, DKK/USD (ársmiðal)"
1998,44.7958177421752,%,Skattainntøkur samanlagt (% av BTÚ)
1999,46.0124570992755,%,Skattainntøkur samanlagt (% av BTÚ)
2000,45.0635318122797,%,Skattainntøkur samanlagt (% av BTÚ)
2001,44.2594260979424,%,Skattainntøkur samanlagt (% av BTÚ)
2002,45.2788953459494,%,Skattainntøkur samanlagt (% av BTÚ)
2003,45.2411994784876,%,Skattainntøkur samanlagt (% av BTÚ)
2004,43.3737854681996,%,Skattainntøkur samanlagt (% av BTÚ)
2005,43.449256135696,%,Skattainntøkur samanlagt (% av BTÚ)
2006,43.4163701067616,%,Skattainntøkur samanlagt (% av BTÚ)
2007,44.8169702110281,%,Skattainntøkur samanlagt (% av BTÚ)
2008,45.3634480096426,%,Skattainntøkur samanlagt (% av BTÚ)
2009,43.847134999878094,%,Skattainntøkur samanlagt (% av BTÚ)
2010,43.053331503256,%,Skattainntøkur samanlagt (% av BTÚ)
2011,43.8339057133937,%,Skattainntøkur samanlagt (% av BTÚ)
2012,42.8784807425584,%,Skattainntøkur samanlagt (% av BTÚ)
2013,40.141642121984304,%,Skattainntøkur samanlagt (% av BTÚ)
2014,39.7210604837724,%,Skattainntøkur samanlagt (% av BTÚ)
2015,40.822313333718306,%,Skattainntøkur samanlagt (% av BTÚ)
2016,39.513258915842094,%,Skattainntøkur samanlagt (% av BTÚ)
2017,40.951364537277,%,Skattainntøkur samanlagt (% av BTÚ)
2018,42.0381627828436,%,Skattainntøkur samanlagt (% av BTÚ)
2019,41.6606610879814,%,Skattainntøkur samanlagt (% av BTÚ)
2020,43.7982643574749,%,Skattainntøkur samanlagt (% av BTÚ)
2021,41.780172151193696,%,Skattainntøkur samanlagt (% av BTÚ)
2022,40.6234724170684,%,Skattainntøkur samanlagt (% av BTÚ)
1998,31.5520012968241,%,Fíggjarkrav netto fyri (% av BTÚ)
1999,14.8328460658447,%,Fíggjarkrav netto fyri (% av BTÚ)
2000,9.27239844184752,%,Fíggjarkrav netto fyri (% av BTÚ)
2001,12.5394803607858,%,Fíggjarkrav netto fyri (% av BTÚ)
2002,10.0759946356728,%,Fíggjarkrav netto fyri (% av BTÚ)
2003,-3.49999494658541,%,Fíggjarkrav netto fyri (% av BTÚ)
2004,5.25393876050013,%,Fíggjarkrav netto fyri (% av BTÚ)
2005,-5.68748223254051,%,Fíggjarkrav netto fyri (% av BTÚ)
2006,-3.11533749489528,%,Fíggjarkrav netto fyri (% av BTÚ)
2007,-3.44304910900109,%,Fíggjarkrav netto fyri (% av BTÚ)
2008,-4.74802461063362,%,Fíggjarkrav netto fyri (% av BTÚ)
2009,-5.66988114291285,%,Fíggjarkrav netto fyri (% av BTÚ)
2010,4.0353204922908,%,Fíggjarkrav netto fyri (% av BTÚ)
2011,12.0385650357552,%,Fíggjarkrav netto fyri (% av BTÚ)
2012,-1.31299121590384,%,Fíggjarkrav netto fyri (% av BTÚ)
2013,7.71221497832346,%,Fíggjarkrav netto fyri (% av BTÚ)
2014,9.31897669185805,%,Fíggjarkrav netto fyri (% av BTÚ)
2015,8.50205000866201,%,Fíggjarkrav netto fyri (% av BTÚ)
2016,12.6363645964242,%,Fíggjarkrav netto fyri (% av BTÚ)
2017,14.8051024038217,%,Fíggjarkrav netto fyri (% av BTÚ)
2018,8.4718993980571,%,Fíggjarkrav netto fyri (% av BTÚ)
2019,10.1361927538294,%,Fíggjarkrav netto fyri (% av BTÚ)
2020,6.51006522717049,%,Fíggjarkrav netto fyri (% av BTÚ)
2021,6.14452693234928,%,Fíggjarkrav netto fyri (% av BTÚ)
2022,5.06630951860522,%,Fíggjarkrav netto fyri (% av BTÚ)
2009,-3.0314250376171,%,Árligur vøkstur av BTÚ (%)
2010,6.54242052498599,%,Árligur vøkstur av BTÚ (%)
2011,2.58040902228118,%,Árligur vøkstur av BTÚ (%)
2012,4.51139556665625,%,Árligur vøkstur av BTÚ (%)
2013,7.46114726697251,%,Árligur vøkstur av BTÚ (%)
2014,8.24899890789952,%,Árligur vøkstur av BTÚ (%)
2015,5.88328808667793,%,Árligur vøkstur av BTÚ (%)
2016,9.36189871224808,%,Árligur vøkstur av BTÚ (%)
2017,3.90110992596973,%,Árligur vøkstur av BTÚ (%)
2018,2.32657417289222,%,Árligur vøkstur av BTÚ (%)
2019,8.19725053141824,%,Árligur vøkstur av BTÚ (%)
2020,-2.04036666926781,%,Árligur vøkstur av BTÚ (%)
2021,7.68012445644024,%,Árligur vøkstur av BTÚ (%)
2022,9.49747169252997,%,Árligur vøkstur av BTÚ (%)
1999,13.6863319897398,%,Árligur vøkstur av bruttoíløgum  (%)
2000,42.79881815739991,%,Árligur vøkstur av bruttoíløgum  (%)
2001,-5.10872018659242,%,Árligur vøkstur av bruttoíløgum  (%)
2002,-7.04091341579448,%,Árligur vøkstur av bruttoíløgum  (%)
2003,32.5315591948141,%,Árligur vøkstur av bruttoíløgum  (%)
2004,-32.7165658385893,%,Árligur vøkstur av bruttoíløgum  (%)
2005,11.1196135635372,%,Árligur vøkstur av bruttoíløgum  (%)
2006,48.07609537746409,%,Árligur vøkstur av bruttoíløgum  (%)
2007,18.9745378444367,%,Árligur vøkstur av bruttoíløgum  (%)
2008,-18.853219974592,%,Árligur vøkstur av bruttoíløgum  (%)
2009,-35.0052687038988,%,Árligur vøkstur av bruttoíløgum  (%)
2010,18.5843987400408,%,Árligur vøkstur av bruttoíløgum  (%)
2011,-14.56640625,%,Árligur vøkstur av bruttoíløgum  (%)
2012,68.7942938137259,%,Árligur vøkstur av bruttoíløgum  (%)
2013,-11.6179537882276,%,Árligur vøkstur av bruttoíløgum  (%)
2014,9.06276817457399,%,Árligur vøkstur av bruttoíløgum  (%)
2015,16.6362231277223,%,Árligur vøkstur av bruttoíløgum  (%)
2016,1.12998433923623,%,Árligur vøkstur av bruttoíløgum  (%)
2017,9.97760518416162,%,Árligur vøkstur av bruttoíløgum  (%)
2018,29.5936051297604,%,Árligur vøkstur av bruttoíløgum  (%)
2019,0.558313692058232,%,Árligur vøkstur av bruttoíløgum  (%)
2020,0.957494555912031,%,Árligur vøkstur av bruttoíløgum  (%)
2021,7.99894620716908,%,Árligur vøkstur av bruttoíløgum  (%)
2022,20.4113369212239,%,Árligur vøkstur av bruttoíløgum  (%)
1999,11.2440761430727,%,Árligur vøkstur av nýtsluútreiðslum hjá húsarhaldum (%)
2000,5.57856156885144,%,Árligur vøkstur av nýtsluútreiðslum hjá húsarhaldum (%)
2001,9.13168928362114,%,Árligur vøkstur av nýtsluútreiðslum hjá húsarhaldum (%)
2002,5.17009894036726,%,Árligur vøkstur av nýtsluútreiðslum hjá húsarhaldum (%)
2003,5.64066305287139,%,Árligur vøkstur av nýtsluútreiðslum hjá húsarhaldum (%)
2004,8.31598125976054,%,Árligur vøkstur av nýtsluútreiðslum hjá húsarhaldum (%)
2005,16.9770515439144,%,Árligur vøkstur av nýtsluútreiðslum hjá húsarhaldum (%)
2006,1.14450052823101,%,Árligur vøkstur av nýtsluútreiðslum hjá húsarhaldum (%)
2007,1.32304299889747,%,Árligur vøkstur av nýtsluútreiðslum hjá húsarhaldum (%)
2008,-1.86844968787584,%,Árligur vøkstur av nýtsluútreiðslum hjá húsarhaldum (%)
2009,5.10804067757045,%,Árligur vøkstur av nýtsluútreiðslum hjá húsarhaldum (%)
2010,-6.55191560244309,%,Árligur vøkstur av nýtsluútreiðslum hjá húsarhaldum (%)
2011,4.16072489601902,%,Árligur vøkstur av nýtsluútreiðslum hjá húsarhaldum (%)
2012,8.33273912237418,%,Árligur vøkstur av nýtsluútreiðslum hjá húsarhaldum (%)
2013,1.79295455742194,%,Árligur vøkstur av nýtsluútreiðslum hjá húsarhaldum (%)
2014,2.98864547500193,%,Árligur vøkstur av nýtsluútreiðslum hjá húsarhaldum (%)
2015,2.09827090422794,%,Árligur vøkstur av nýtsluútreiðslum hjá húsarhaldum (%)
2016,6.34623899247306,%,Árligur vøkstur av nýtsluútreiðslum hjá húsarhaldum (%)
2017,-1.04894296155802,%,Árligur vøkstur av nýtsluútreiðslum hjá húsarhaldum (%)
2018,1.47847734364957,%,Árligur vøkstur av nýtsluútreiðslum hjá húsarhaldum (%)
2019,5.03190288623223,%,Árligur vøkstur av nýtsluútreiðslum hjá húsarhaldum (%)
2020,1.12396512966719,%,Árligur vøkstur av nýtsluútreiðslum hjá húsarhaldum (%)
2021,4.92517891997399,%,Árligur vøkstur av nýtsluútreiðslum hjá húsarhaldum (%)
2022,7.53394927760898,%,Árligur vøkstur av nýtsluútreiðslum hjá húsarhaldum (%)
1999,9.35587761674719,%,Árligur vøkstur av almennum nýtsluútreiðslum (%)
2000,8.50144799489521,%,Árligur vøkstur av almennum nýtsluútreiðslum (%)
2001,11.4996607102466,%,Árligur vøkstur av almennum nýtsluútreiðslum (%)
2002,8.73534304377817,%,Árligur vøkstur av almennum nýtsluútreiðslum (%)
2003,6.85820895522389,%,Árligur vøkstur av almennum nýtsluútreiðslum (%)
2004,6.06187582931768,%,Árligur vøkstur av almennum nýtsluútreiðslum (%)
2005,5.17877131757423,%,Árligur vøkstur av almennum nýtsluútreiðslum (%)
2006,3.9346417503991,%,Árligur vøkstur av almennum nýtsluútreiðslum (%)
2007,8.32128659197686,%,Árligur vøkstur av almennum nýtsluútreiðslum (%)
2008,10.7682041871716,%,Árligur vøkstur av almennum nýtsluútreiðslum (%)
2009,3.4312248995984,%,Árligur vøkstur av almennum nýtsluútreiðslum (%)
2010,4.64969544009515,%,Árligur vøkstur av almennum nýtsluútreiðslum (%)
2011,1.68587528696982,%,Árligur vøkstur av almennum nýtsluútreiðslum (%)
2012,1.80387685290764,%,Árligur vøkstur av almennum nýtsluútreiðslum (%)
2013,2.88748011917295,%,Árligur vøkstur av almennum nýtsluútreiðslum (%)
2014,2.7737861963858,%,Árligur vøkstur av almennum nýtsluútreiðslum (%)
2015,3.66494364884331,%,Árligur vøkstur av almennum nýtsluútreiðslum (%)
2016,7.04009482159644,%,Árligur vøkstur av almennum nýtsluútreiðslum (%)
2017,3.55676893411483,%,Árligur vøkstur av almennum nýtsluútreiðslum (%)
2018,5.44043361232993,%,Árligur vøkstur av almennum nýtsluútreiðslum (%)
2019,5.16671620652878,%,Árligur vøkstur av almennum nýtsluútreiðslum (%)
2020,5.3783999467979,%,Árligur vøkstur av almennum nýtsluútreiðslum (%)
2021,4.67317735039363,%,Árligur vøkstur av almennum nýtsluútreiðslum (%)
2022,3.82696510663953,%,Árligur vøkstur av almennum nýtsluútreiðslum (%)
1999,11.081832397058,%,Árligur vøkstur av útflutningi av vørum og tænastum (%)
2000,15.4297333229061,%,Árligur vøkstur av útflutningi av vørum og tænastum (%)
2001,12.4503161698284,%,Árligur vøkstur av útflutningi av vørum og tænastum (%)
2002,-0.809350711947465,%,Árligur vøkstur av útflutningi av vørum og tænastum (%)
2003,-6.29884592022677,%,Árligur vøkstur av útflutningi av vørum og tænastum (%)
2004,-2.42442576546598,%,Árligur vøkstur av útflutningi av vørum og tænastum (%)
2005,-1.74280842394313,%,Árligur vøkstur av útflutningi av vørum og tænastum (%)
2006,13.0358350236646,%,Árligur vøkstur av útflutningi av vørum og tænastum (%)
2007,6.95856761175579,%,Árligur vøkstur av útflutningi av vørum og tænastum (%)
2008,8.78942659011259,%,Árligur vøkstur av útflutningi av vørum og tænastum (%)
2009,-7.91651673263764,%,Árligur vøkstur av útflutningi av vørum og tænastum (%)
2010,14.0214741621541,%,Árligur vøkstur av útflutningi av vørum og tænastum (%)
2011,15.1189737898619,%,Árligur vøkstur av útflutningi av vørum og tænastum (%)
2012,4.76055459468656,%,Árligur vøkstur av útflutningi av vørum og tænastum (%)
2013,13.3566092887301,%,Árligur vøkstur av útflutningi av vørum og tænastum (%)
2014,4.2881359978989,%,Árligur vøkstur av útflutningi av vørum og tænastum (%)
2015,5.49119714279174,%,Árligur vøkstur av útflutningi av vørum og tænastum (%)
2016,12.0742227768434,%,Árligur vøkstur av útflutningi av vørum og tænastum (%)
2017,7.38463623864758,%,Árligur vøkstur av útflutningi av vørum og tænastum (%)
2018,-4.11238041998395,%,Árligur vøkstur av útflutningi av vørum og tænastum (%)
2019,14.2447436717193,%,Árligur vøkstur av útflutningi av vørum og tænastum (%)
2020,-16.4440274245455,%,Árligur vøkstur av útflutningi av vørum og tænastum (%)
2021,19.0961208849662,%,Árligur vøkstur av útflutningi av vørum og tænastum (%)
2022,29.8617084629127,%,Árligur vøkstur av útflutningi av vørum og tænastum (%)
1999,22.2763055104862,%,Árligur vøkstur av innflutningi av vørum og tænastum (%)
2000,25.4963632789463,%,Árligur vøkstur av innflutningi av vørum og tænastum (%)
2001,0.855654761904767,%,Árligur vøkstur av innflutningi av vørum og tænastum (%)
2002,-3.14508144207808,%,Árligur vøkstur av innflutningi av vørum og tænastum (%)
2003,21.9427128224659,%,Árligur vøkstur av innflutningi av vørum og tænastum (%)
2004,-15.5598658688934,%,Árligur vøkstur av innflutningi av vørum og tænastum (%)
2005,21.0317305820518,%,Árligur vøkstur av innflutningi av vørum og tænastum (%)
2006,7.29082896387558,%,Árligur vøkstur av innflutningi av vørum og tænastum (%)
2007,9.51924085928013,%,Árligur vøkstur av innflutningi av vørum og tænastum (%)
2008,-0.056120563395701,%,Árligur vøkstur av innflutningi av vørum og tænastum (%)
2009,-10.312808151638,%,Árligur vøkstur av innflutningi av vørum og tænastum (%)
2010,1.0521332803958,%,Árligur vøkstur av innflutningi av vørum og tænastum (%)
2011,8.58027956176803,%,Árligur vøkstur av innflutningi av vørum og tænastum (%)
2012,26.4011245181134,%,Árligur vøkstur av innflutningi av vørum og tænastum (%)
2013,-2.48615438820562,%,Árligur vøkstur av innflutningi av vørum og tænastum (%)
2014,-2.62970699486252,%,Árligur vøkstur av innflutningi av vørum og tænastum (%)
2015,5.21244028016141,%,Árligur vøkstur av innflutningi av vørum og tænastum (%)
2016,4.398717086773,%,Árligur vøkstur av innflutningi av vørum og tænastum (%)
2017,5.68189016279217,%,Árligur vøkstur av innflutningi av vørum og tænastum (%)
2018,8.72792296012148,%,Árligur vøkstur av innflutningi av vørum og tænastum (%)
2019,5.79009748164754,%,Árligur vøkstur av innflutningi av vørum og tænastum (%)
2020,-9.28931849960483,%,Árligur vøkstur av innflutningi av vørum og tænastum (%)
2021,14.704108303733,%,Árligur vøkstur av innflutningi av vørum og tænastum (%)
2022,31.2975251450274,%,Árligur vøkstur av innflutningi av vørum og tænastum (%)
1998,4.7,%,"Árligur prísvøkstur, brúkaraprístalið (%)"
1999,5.1,%,"Árligur prísvøkstur, brúkaraprístalið (%)"
2000,4.9,%,"Árligur prísvøkstur, brúkaraprístalið (%)"
2001,2.7,%,"Árligur prísvøkstur, brúkaraprístalið (%)"
2002,0.5,%,"Árligur prísvøkstur, brúkaraprístalið (%)"
2003,1.2,%,"Árligur prísvøkstur, brúkaraprístalið (%)"
2004,0.6,%,"Árligur prísvøkstur, brúkaraprístalið (%)"
2005,2.0,%,"Árligur prísvøkstur, brúkaraprístalið (%)"
2006,1.5,%,"Árligur prísvøkstur, brúkaraprístalið (%)"
2007,3.6,%,"Árligur prísvøkstur, brúkaraprístalið (%)"
2008,6.3,%,"Árligur prísvøkstur, brúkaraprístalið (%)"
2009,-1.1,%,"Árligur prísvøkstur, brúkaraprístalið (%)"
2010,0.4,%,"Árligur prísvøkstur, brúkaraprístalið (%)"
2011,2.3,%,"Árligur prísvøkstur, brúkaraprístalið (%)"
2012,2.1,%,"Árligur prísvøkstur, brúkaraprístalið (%)"
2013,-0.6,%,"Árligur prísvøkstur, brúkaraprístalið (%)"
2014,-1.0,%,"Árligur prísvøkstur, brúkaraprístalið (%)"
2015,-1.7,%,"Árligur prísvøkstur, brúkaraprístalið (%)"
2016,-0.3,%,"Árligur prísvøkstur, brúkaraprístalið (%)"
2017,1.1,%,"Árligur prísvøkstur, brúkaraprístalið (%)"
2018,1.2,%,"Árligur prísvøkstur, brúkaraprístalið (%)"
2019,1.3,%,"Árligur prísvøkstur, brúkaraprístalið (%)"
2020,0.3,%,"Árligur prísvøkstur, brúkaraprístalið (%)"
2021,2.7,%,"Árligur prísvøkstur, brúkaraprístalið (%)"
2022,7.7,%,"Árligur prísvøkstur, brúkaraprístalið (%)"
2005,3.5,%,"Arbeiðsloysið (arbeiðsleys í prosent av arbeiðsfjøld, 15-74 ár)"
2006,1.8,%,"Arbeiðsloysið (arbeiðsleys í prosent av arbeiðsfjøld, 15-74 ár)"
2007,1.7,%,"Arbeiðsloysið (arbeiðsleys í prosent av arbeiðsfjøld, 15-74 ár)"
2008,2.4,%,"Arbeiðsloysið (arbeiðsleys í prosent av arbeiðsfjøld, 15-74 ár)"
2009,3.9,%,"Arbeiðsloysið (arbeiðsleys í prosent av arbeiðsfjøld, 15-74 ár)"
2010,6.4,%,"Arbeiðsloysið (arbeiðsleys í prosent av arbeiðsfjøld, 15-74 ár)"
2011,5.3,%,"Arbeiðsloysið (arbeiðsleys í prosent av arbeiðsfjøld, 15-74 ár)"
2012,3.0,%,"Arbeiðsloysið (arbeiðsleys í prosent av arbeiðsfjøld, 15-74 ár)"
2013,4.0,%,"Arbeiðsloysið (arbeiðsleys í prosent av arbeiðsfjøld, 15-74 ár)"
