Year,Value,Units,Series
1988,56.2864,Mió. kr.,Vøruinnflutningur
1988,92.2814,Mió. kr.,Vøruútflutningur
1988,1.74765089084975,% av samlaða handlinum,Vøruinnflutningur
1988,3.93581729623007,% av samlaða handlinum,Vøruútflutningur
1989,45.0167,Mió. kr.,Vøruinnflutningur
1989,23.0665,Mió. kr.,Vøruútflutningur
1989,1.77911030691784,% av samlaða handlinum,Vøruinnflutningur
1989,0.911640274687631,% av samlaða handlinum,Vøruútflutningur
1990,33.3541,Mió. kr.,Vøruinnflutningur
1990,9.6577,Mió. kr.,Vøruútflutningur
1990,1.60032591777006,% av samlaða handlinum,Vøruinnflutningur
1990,0.374552664620874,% av samlaða handlinum,Vøruútflutningur
1991,33.2322,Mió. kr.,Vøruinnflutningur
1991,18.7134,Mió. kr.,Vøruútflutningur
1991,1.71635361340566,% av samlaða handlinum,Vøruinnflutningur
1991,0.672812512628672,% av samlaða handlinum,Vøruútflutningur
1992,57.2174,Mió. kr.,Vøruinnflutningur
1992,22.6652,Mió. kr.,Vøruútflutningur
1992,2.85819986968174,% av samlaða handlinum,Vøruinnflutningur
1992,0.85894353946571,% av samlaða handlinum,Vøruútflutningur
1993,45.5506,Mió. kr.,Vøruinnflutningur
1993,37.7538,Mió. kr.,Vøruútflutningur
1993,3.19405004347848,% av samlaða handlinum,Vøruinnflutningur
1993,1.77046270688178,% av samlaða handlinum,Vøruútflutningur
1994,65.933,Mió. kr.,Vøruinnflutningur
1994,7.4311,Mió. kr.,Vøruútflutningur
1994,4.20988229531009,% av samlaða handlinum,Vøruinnflutningur
1994,0.357895558128469,% av samlaða handlinum,Vøruútflutningur
1995,68.4153,Mió. kr.,Vøruinnflutningur
1995,10.4663,Mió. kr.,Vøruútflutningur
1995,3.81621939960754,% av samlaða handlinum,Vøruinnflutningur
1995,0.516530526493664,% av samlaða handlinum,Vøruútflutningur
1996,87.7282,Mió. kr.,Vøruinnflutningur
1996,91.2863,Mió. kr.,Vøruútflutningur
1996,4.08019826086876,% av samlaða handlinum,Vøruinnflutningur
1996,3.76611747223,% av samlaða handlinum,Vøruútflutningur
1997,98.1914000000001,Mió. kr.,Vøruinnflutningur
1997,51.0948,Mió. kr.,Vøruútflutningur
1997,4.14336557846112,% av samlaða handlinum,Vøruinnflutningur
1997,1.98427494302008,% av samlaða handlinum,Vøruútflutningur
1998,228.521,Mió. kr.,Vøruinnflutningur
1998,35.9537,Mió. kr.,Vøruútflutningur
1998,8.78098842095795,% av samlaða handlinum,Vøruinnflutningur
1998,1.22533984685817,% av samlaða handlinum,Vøruútflutningur
1999,235.0997,Mió. kr.,Vøruinnflutningur
1999,29.2059,Mió. kr.,Vøruútflutningur
1999,7.12145682837715,% av samlaða handlinum,Vøruinnflutningur
1999,0.893074114060626,% av samlaða handlinum,Vøruútflutningur
2000,382.1407,Mió. kr.,Vøruinnflutningur
2000,42.6247,Mió. kr.,Vøruútflutningur
2000,8.86712221479675,% av samlaða handlinum,Vøruinnflutningur
2000,1.11231588563449,% av samlaða handlinum,Vøruútflutningur
2001,196.0093,Mió. kr.,Vøruinnflutningur
2001,72.6543,Mió. kr.,Vøruútflutningur
2001,4.69916858630183,% av samlaða handlinum,Vøruinnflutningur
2001,1.68550899289363,% av samlaða handlinum,Vøruútflutningur
2002,222.4434,Mió. kr.,Vøruinnflutningur
2002,64.3767,Mió. kr.,Vøruútflutningur
2002,5.65455608434941,% av samlaða handlinum,Vøruinnflutningur
2002,1.52031958859809,% av samlaða handlinum,Vøruútflutningur
2003,234.0671,Mió. kr.,Vøruinnflutningur
2003,96.2536,Mió. kr.,Vøruútflutningur
2003,4.81062821043071,% av samlaða handlinum,Vøruinnflutningur
2003,2.4603190304809,% av samlaða handlinum,Vøruútflutningur
2004,257.7788,Mió. kr.,Vøruinnflutningur
2004,100.7184,Mió. kr.,Vøruútflutningur
2004,6.8506165065334,% av samlaða handlinum,Vøruinnflutningur
2004,2.73003972335953,% av samlaða handlinum,Vøruútflutningur
2005,408.4309,Mió. kr.,Vøruinnflutningur
2005,131.5607,Mió. kr.,Vøruútflutningur
2005,9.09616504718256,% av samlaða handlinum,Vøruinnflutningur
2005,3.66836955698874,% av samlaða handlinum,Vøruútflutningur
2006,430.9306,Mió. kr.,Vøruinnflutningur
2006,137.4581,Mió. kr.,Vøruútflutningur
2006,9.18419179714902,% av samlaða handlinum,Vøruinnflutningur
2006,3.55312826042345,% av samlaða handlinum,Vøruútflutningur
2007,709.0856,Mió. kr.,Vøruinnflutningur
2007,258.4572,Mió. kr.,Vøruútflutningur
2007,12.8408506049239,% av samlaða handlinum,Vøruinnflutningur
2007,6.37139297869127,% av samlaða handlinum,Vøruútflutningur
2008,441.7834,Mió. kr.,Vøruinnflutningur
2008,312.0436,Mió. kr.,Vøruútflutningur
2008,8.79885447277137,% av samlaða handlinum,Vøruinnflutningur
2008,7.180586278763,% av samlaða handlinum,Vøruútflutningur
2009,666.7606,Mió. kr.,Vøruinnflutningur
2009,484.6445,Mió. kr.,Vøruútflutningur
