Year,Value,Units,Series
2007,952.328,1.000 kr.,"Heimsmálini, ávísi 8.a.1"
2008,190.1,1.000 kr.,"Heimsmálini, ávísi 8.a.1"
2009,0.0,1.000 kr.,"Heimsmálini, ávísi 8.a.1"
2010,0.0,1.000 kr.,"Heimsmálini, ávísi 8.a.1"
2011,0.0,1.000 kr.,"Heimsmálini, ávísi 8.a.1"
2012,0.0,1.000 kr.,"Heimsmálini, ávísi 8.a.1"
2013,0.0,1.000 kr.,"Heimsmálini, ávísi 8.a.1"
2014,0.0,1.000 kr.,"Heimsmálini, ávísi 8.a.1"
2020,487.85,1.000 kr.,"Heimsmálini, ávísi 8.a.1"
2021,348.536,1.000 kr.,"Heimsmálini, ávísi 8.a.1"
