Year,Value,Units,Series
1985,97.138692850568,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
1986,97.148100007646,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
1987,97.182349813929,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
1988,97.212609088173,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
1989,97.228723206657,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
1990,97.279619444032,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
1991,97.264346190028,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
1992,97.263126017337,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
1993,97.230309531106,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
1994,97.160783067943,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
1995,97.276328821393,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
1996,97.290052356021,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
1997,97.354056419017,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
1998,97.250361794501,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
1999,97.291529875246,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
2000,97.377543945512,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
2001,97.300228998433,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
2002,97.393700787402,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
2003,97.435996896819,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
2004,97.577881320035,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
2005,97.641491285445,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
2006,97.691950823475,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
2007,97.731205537397,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
2008,97.727535338751,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
2009,97.885486223041,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
2010,97.911743055287,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
2011,97.985611510791,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
2012,98.12230497844,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
2013,98.172251453891,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
2014,98.190063248339,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
2015,98.213581512738,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
2016,98.249941273197,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
2017,98.27145182544,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
2018,98.310063324941,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
2019,98.354420846513,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
2020,98.355299795805,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
2021,98.303159129224,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
2023,98.369466535933,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
2022,98.383263718854,Í tali,"Partur av fólkinum uttan fyri býarøkir, ið býr nærri enn 2 km við ein heilársveg"
