Year,countrygroup,Units,Series,Value
2005,DEV_EX-CHINA,IT_NET_BBND,TX_EXP_MRCH,55.2882
2005,DEV_EX-CHINA,IT_NET_BBNDN,TX_IMP_MRCH,6.58375336255927
2005,DEV_EX-CHINA,IT_NET_BBNDN,TX_EXP_MRCH,1.54162717088541
2006,DEV_EX-CHINA,IT_NET_BBND,TX_IMP_MRCH,283.6402
2006,DEV_EX-CHINA,IT_NET_BBND,TX_EXP_MRCH,59.0913
2006,DEV_EX-CHINA,IT_NET_BBNDN,TX_IMP_MRCH,6.04507082621124
2006,DEV_EX-CHINA,IT_NET_BBNDN,TX_EXP_MRCH,1.52743976510049
2007,DEV_EX-CHINA,IT_NET_BBND,TX_IMP_MRCH,520.2842
2007,DEV_EX-CHINA,IT_NET_BBND,TX_EXP_MRCH,201.0921
2007,DEV_EX-CHINA,IT_NET_BBNDN,TX_IMP_MRCH,9.42184086702981
2007,DEV_EX-CHINA,IT_NET_BBNDN,TX_EXP_MRCH,4.9572493782734
2008,DEV_EX-CHINA,IT_NET_BBND,TX_IMP_MRCH,247.4243
2008,DEV_EX-CHINA,IT_NET_BBND,TX_EXP_MRCH,290.3476
2008,DEV_EX-CHINA,IT_NET_BBNDN,TX_IMP_MRCH,4.92786829185371
2008,DEV_EX-CHINA,IT_NET_BBNDN,TX_EXP_MRCH,6.68132912398065
2009,DEV_EX-CHINA,IT_NET_BBND,TX_IMP_MRCH,484.5968
2009,DEV_EX-CHINA,IT_NET_BBND,TX_EXP_MRCH,387.6079
2009,DEV_EX-CHINA,IT_NET_BBNDN,TX_IMP_MRCH,11.5082739954322
2009,DEV_EX-CHINA,IT_NET_BBNDN,TX_EXP_MRCH,9.44293656673421
2010,DEV_EX-CHINA,IT_NET_BBND,TX_IMP_MRCH,209.7058
2010,DEV_EX-CHINA,IT_NET_BBND,TX_EXP_MRCH,609.8908
2010,DEV_EX-CHINA,IT_NET_BBNDN,TX_IMP_MRCH,4.79887931303368
2010,DEV_EX-CHINA,IT_NET_BBNDN,TX_EXP_MRCH,12.9853966696118
2011,DEV_EX-CHINA,IT_NET_BBND,TX_IMP_MRCH,336.9545
2011,DEV_EX-CHINA,IT_NET_BBND,TX_EXP_MRCH,644.3017
2011,DEV_EX-CHINA,IT_NET_BBNDN,TX_IMP_MRCH,6.3830902480944
2011,DEV_EX-CHINA,IT_NET_BBNDN,TX_EXP_MRCH,11.8848001959705
2012,DEV_EX-CHINA,IT_NET_BBND,TX_IMP_MRCH,426.0517
2012,DEV_EX-CHINA,IT_NET_BBND,TX_EXP_MRCH,630.5013
2012,DEV_EX-CHINA,IT_NET_BBNDN,TX_IMP_MRCH,6.3752062581606
2012,DEV_EX-CHINA,IT_NET_BBNDN,TX_EXP_MRCH,11.3527304070598
2013,DEV_EX-CHINA,IT_NET_BBND,TX_IMP_MRCH,255.3734
2013,DEV_EX-CHINA,IT_NET_BBND,TX_EXP_MRCH,699.1458
2013,DEV_EX-CHINA,IT_NET_BBNDN,TX_IMP_MRCH,4.07092785982103
2013,DEV_EX-CHINA,IT_NET_BBNDN,TX_EXP_MRCH,11.3104110860457
2014,DEV_EX-CHINA,IT_NET_BBND,TX_IMP_MRCH,258.2405
2014,DEV_EX-CHINA,IT_NET_BBND,TX_EXP_MRCH,640.4323
2014,DEV_EX-CHINA,IT_NET_BBNDN,TX_IMP_MRCH,4.28994795740381
2014,DEV_EX-CHINA,IT_NET_BBNDN,TX_EXP_MRCH,9.9125147064721
2015,DEV_EX-CHINA,IT_NET_BBND,TX_IMP_MRCH,467.5218
2015,DEV_EX-CHINA,IT_NET_BBND,TX_EXP_MRCH,591.5194
2015,DEV_EX-CHINA,IT_NET_BBNDN,TX_IMP_MRCH,7.63363013898143
2015,DEV_EX-CHINA,IT_NET_BBNDN,TX_EXP_MRCH,8.52027252051313
2016,DEV_EX-CHINA,IT_NET_BBND,TX_IMP_MRCH,268.7506
2016,DEV_EX-CHINA,IT_NET_BBND,TX_EXP_MRCH,262.3452
2016,DEV_EX-CHINA,IT_NET_BBNDN,TX_IMP_MRCH,4.07316296743968
2016,DEV_EX-CHINA,IT_NET_BBNDN,TX_EXP_MRCH,3.24266582339744
2017,DEV_EX-CHINA,IT_NET_BBND,TX_IMP_MRCH,288.4376
2017,DEV_EX-CHINA,IT_NET_BBND,TX_EXP_MRCH,313.2201
2017,DEV_EX-CHINA,IT_NET_BBNDN,TX_IMP_MRCH,3.97268602748807
2017,DEV_EX-CHINA,IT_NET_BBNDN,TX_EXP_MRCH,3.56879902169226
2018,DEV_EX-CHINA,IT_NET_BBND,TX_IMP_MRCH,295.5978
2018,DEV_EX-CHINA,IT_NET_BBND,TX_EXP_MRCH,302.6513
2018,DEV_EX-CHINA,IT_NET_BBNDN,TX_IMP_MRCH,3.81575739068719
2018,DEV_EX-CHINA,IT_NET_BBNDN,TX_EXP_MRCH,3.77213693637066
2019,DEV_EX-CHINA,IT_NET_BBND,TX_IMP_MRCH,377.9958
2019,DEV_EX-CHINA,IT_NET_BBND,TX_EXP_MRCH,317.5897
2019,DEV_EX-CHINA,IT_NET_BBNDN,TX_IMP_MRCH,4.61672613027139
2019,DEV_EX-CHINA,IT_NET_BBNDN,TX_EXP_MRCH,3.33126818076807
2020,DEV_EX-CHINA,IT_NET_BBND,TX_IMP_MRCH,413.1066
2020,DEV_EX-CHINA,IT_NET_BBND,TX_EXP_MRCH,417.7018
2020,DEV_EX-CHINA,IT_NET_BBNDN,TX_IMP_MRCH,5.06758785788547
2020,DEV_EX-CHINA,IT_NET_BBNDN,TX_EXP_MRCH,4.97217031013365
2021,DEV_EX-CHINA,IT_NET_BBND,TX_IMP_MRCH,370.0024
2021,DEV_EX-CHINA,IT_NET_BBND,TX_EXP_MRCH,422.0317
2021,DEV_EX-CHINA,IT_NET_BBNDN,TX_IMP_MRCH,3.98558657511482
2021,DEV_EX-CHINA,IT_NET_BBNDN,TX_EXP_MRCH,4.19444069838791
2022,DEV_EX-CHINA,IT_NET_BBND,TX_IMP_MRCH,436.7038
2022,DEV_EX-CHINA,IT_NET_BBND,TX_EXP_MRCH,852.3654
2022,DEV_EX-CHINA,IT_NET_BBNDN,TX_IMP_MRCH,3.59913599070717
2022,DEV_EX-CHINA,IT_NET_BBNDN,TX_EXP_MRCH,6.70938016979357
