Year,Series,Units,Value
2011,Burðardyggur fiskiskapur sum partur av BTÚ,%,10.4205017542179
2013,Burðardyggur fiskiskapur sum partur av BTÚ,%,10.3213712974397
2015,Burðardyggur fiskiskapur sum partur av BTÚ,%,10.1919404036779
2017,Burðardyggur fiskiskapur sum partur av BTÚ,%,13.6012369467238
2019,Burðardyggur fiskiskapur sum partur av BTÚ,%,11.5240503607663
