Year,Value,Units,Series
2010,4.0353204922908,pct.,Cash surplus/deficit as a proportion of GDP (%)
2011,12.0385650357552,pct.,Cash surplus/deficit as a proportion of GDP (%)
2012,-1.31299121590384,pct.,Cash surplus/deficit as a proportion of GDP (%)
2013,7.71221497832346,pct.,Cash surplus/deficit as a proportion of GDP (%)
2014,9.31897669185805,pct.,Cash surplus/deficit as a proportion of GDP (%)
2015,8.50205000866201,pct.,Cash surplus/deficit as a proportion of GDP (%)
2016,12.6363645964242,pct.,Cash surplus/deficit as a proportion of GDP (%)
2017,14.8051024038217,pct.,Cash surplus/deficit as a proportion of GDP (%)
2018,8.4718993980571,pct.,Cash surplus/deficit as a proportion of GDP (%)
2019,10.1361927538294,pct.,Cash surplus/deficit as a proportion of GDP (%)
2020,6.51006522717049,pct.,Cash surplus/deficit as a proportion of GDP (%)
2021,6.14452693234928,pct.,Cash surplus/deficit as a proportion of GDP (%)
2022,5.06630951860522,pct.,Cash surplus/deficit as a proportion of GDP (%)
2009,-3.0314250376171,pct.,Annual GDP growth (%)
2010,6.54242052498599,pct.,Annual GDP growth (%)
2011,2.58040902228118,pct.,Annual GDP growth (%)
2012,4.51139556665625,pct.,Annual GDP growth (%)
2013,7.46114726697251,pct.,Annual GDP growth (%)
2014,8.24899890789952,pct.,Annual GDP growth (%)
2015,5.88328808667793,pct.,Annual GDP growth (%)
2016,9.36189871224808,pct.,Annual GDP growth (%)
2017,3.90110992596973,pct.,Annual GDP growth (%)
2018,2.32657417289222,pct.,Annual GDP growth (%)
2019,8.19725053141824,pct.,Annual GDP growth (%)
2020,-2.04036666926781,pct.,Annual GDP growth (%)
2021,7.68012445644024,pct.,Annual GDP growth (%)
2022,9.49747169252997,pct.,Annual GDP growth (%)
1999,13.6863319897398,pct.,Annual growth of the gross capital formation (%)
2000,42.79881815739991,pct.,Annual growth of the gross capital formation (%)
2001,-5.10872018659242,pct.,Annual growth of the gross capital formation (%)
2002,-7.04091341579448,pct.,Annual growth of the gross capital formation (%)
2003,32.5315591948141,pct.,Annual growth of the gross capital formation (%)
2004,-32.7165658385893,pct.,Annual growth of the gross capital formation (%)
2005,11.1196135635372,pct.,Annual growth of the gross capital formation (%)
2006,48.07609537746409,pct.,Annual growth of the gross capital formation (%)
2007,18.9745378444367,pct.,Annual growth of the gross capital formation (%)
2008,-18.853219974592,pct.,Annual growth of the gross capital formation (%)
2009,-35.0052687038988,pct.,Annual growth of the gross capital formation (%)
2010,18.5843987400408,pct.,Annual growth of the gross capital formation (%)
2011,-14.56640625,pct.,Annual growth of the gross capital formation (%)
2012,68.7942938137259,pct.,Annual growth of the gross capital formation (%)
2013,-11.6179537882276,pct.,Annual growth of the gross capital formation (%)
2014,9.06276817457399,pct.,Annual growth of the gross capital formation (%)
2015,16.6362231277223,pct.,Annual growth of the gross capital formation (%)
2016,1.12998433923623,pct.,Annual growth of the gross capital formation (%)
2017,9.97760518416162,pct.,Annual growth of the gross capital formation (%)
2018,29.5936051297604,pct.,Annual growth of the gross capital formation (%)
2019,0.558313692058232,pct.,Annual growth of the gross capital formation (%)
2020,0.957494555912031,pct.,Annual growth of the gross capital formation (%)
2021,7.99894620716908,pct.,Annual growth of the gross capital formation (%)
2022,20.4113369212239,pct.,Annual growth of the gross capital formation (%)
1999,11.2440761430727,pct.,Annual growth of households and NPISHs final consumption expenditure (%)
2000,5.57856156885144,pct.,Annual growth of households and NPISHs final consumption expenditure (%)
2001,9.13168928362114,pct.,Annual growth of households and NPISHs final consumption expenditure (%)
2002,5.17009894036726,pct.,Annual growth of households and NPISHs final consumption expenditure (%)
2003,5.64066305287139,pct.,Annual growth of households and NPISHs final consumption expenditure (%)
2004,8.31598125976054,pct.,Annual growth of households and NPISHs final consumption expenditure (%)
2005,16.9770515439144,pct.,Annual growth of households and NPISHs final consumption expenditure (%)
2006,1.14450052823101,pct.,Annual growth of households and NPISHs final consumption expenditure (%)
2007,1.32304299889747,pct.,Annual growth of households and NPISHs final consumption expenditure (%)
2008,-1.86844968787584,pct.,Annual growth of households and NPISHs final consumption expenditure (%)
2009,5.10804067757045,pct.,Annual growth of households and NPISHs final consumption expenditure (%)
2010,-6.55191560244309,pct.,Annual growth of households and NPISHs final consumption expenditure (%)
2011,4.16072489601902,pct.,Annual growth of households and NPISHs final consumption expenditure (%)
2012,8.33273912237418,pct.,Annual growth of households and NPISHs final consumption expenditure (%)
2013,1.79295455742194,pct.,Annual growth of households and NPISHs final consumption expenditure (%)
2014,2.98864547500193,pct.,Annual growth of households and NPISHs final consumption expenditure (%)
2015,2.09827090422794,pct.,Annual growth of households and NPISHs final consumption expenditure (%)
2016,6.34623899247306,pct.,Annual growth of households and NPISHs final consumption expenditure (%)
2017,-1.04894296155802,pct.,Annual growth of households and NPISHs final consumption expenditure (%)
2018,1.47847734364957,pct.,Annual growth of households and NPISHs final consumption expenditure (%)
2019,5.03190288623223,pct.,Annual growth of households and NPISHs final consumption expenditure (%)
2020,1.12396512966719,pct.,Annual growth of households and NPISHs final consumption expenditure (%)
2021,4.92517891997399,pct.,Annual growth of households and NPISHs final consumption expenditure (%)
2022,7.53394927760898,pct.,Annual growth of households and NPISHs final consumption expenditure (%)
1999,9.35587761674719,pct.,Annual growth of the general government final consumption expenditure (%)
2000,8.50144799489521,pct.,Annual growth of the general government final consumption expenditure (%)
2001,11.4996607102466,pct.,Annual growth of the general government final consumption expenditure (%)
2002,8.73534304377817,pct.,Annual growth of the general government final consumption expenditure (%)
2003,6.85820895522389,pct.,Annual growth of the general government final consumption expenditure (%)
2004,6.06187582931768,pct.,Annual growth of the general government final consumption expenditure (%)
2005,5.17877131757423,pct.,Annual growth of the general government final consumption expenditure (%)
2006,3.9346417503991,pct.,Annual growth of the general government final consumption expenditure (%)
2007,8.32128659197686,pct.,Annual growth of the general government final consumption expenditure (%)
2008,10.7682041871716,pct.,Annual growth of the general government final consumption expenditure (%)
2009,3.4312248995984,pct.,Annual growth of the general government final consumption expenditure (%)
2010,4.64969544009515,pct.,Annual growth of the general government final consumption expenditure (%)
2011,1.68587528696982,pct.,Annual growth of the general government final consumption expenditure (%)
2012,1.80387685290764,pct.,Annual growth of the general government final consumption expenditure (%)
2013,2.88748011917295,pct.,Annual growth of the general government final consumption expenditure (%)
2014,2.7737861963858,pct.,Annual growth of the general government final consumption expenditure (%)
2015,3.66494364884331,pct.,Annual growth of the general government final consumption expenditure (%)
2016,7.04009482159644,pct.,Annual growth of the general government final consumption expenditure (%)
2017,3.55676893411483,pct.,Annual growth of the general government final consumption expenditure (%)
2018,5.44043361232993,pct.,Annual growth of the general government final consumption expenditure (%)
2019,5.16671620652878,pct.,Annual growth of the general government final consumption expenditure (%)
2020,5.3783999467979,pct.,Annual growth of the general government final consumption expenditure (%)
2021,4.67317735039363,pct.,Annual growth of the general government final consumption expenditure (%)
2022,3.82696510663953,pct.,Annual growth of the general government final consumption expenditure (%)
1999,11.081832397058,pct.,Annual growth of exports of goods and services (%)
2000,15.4297333229061,pct.,Annual growth of exports of goods and services (%)
2001,12.4503161698284,pct.,Annual growth of exports of goods and services (%)
2002,-0.809350711947465,pct.,Annual growth of exports of goods and services (%)
2003,-6.29884592022677,pct.,Annual growth of exports of goods and services (%)
2004,-2.42442576546598,pct.,Annual growth of exports of goods and services (%)
2005,-1.74280842394313,pct.,Annual growth of exports of goods and services (%)
2006,13.0358350236646,pct.,Annual growth of exports of goods and services (%)
2007,6.95856761175579,pct.,Annual growth of exports of goods and services (%)
2008,8.78942659011259,pct.,Annual growth of exports of goods and services (%)
2009,-7.91651673263764,pct.,Annual growth of exports of goods and services (%)
2010,14.0214741621541,pct.,Annual growth of exports of goods and services (%)
2011,15.1189737898619,pct.,Annual growth of exports of goods and services (%)
2012,4.76055459468656,pct.,Annual growth of exports of goods and services (%)
2013,13.3566092887301,pct.,Annual growth of exports of goods and services (%)
2014,4.2881359978989,pct.,Annual growth of exports of goods and services (%)
2015,5.49119714279174,pct.,Annual growth of exports of goods and services (%)
2016,12.0742227768434,pct.,Annual growth of exports of goods and services (%)
2017,7.38463623864758,pct.,Annual growth of exports of goods and services (%)
2018,-4.11238041998395,pct.,Annual growth of exports of goods and services (%)
2019,14.2447436717193,pct.,Annual growth of exports of goods and services (%)
2020,-16.4440274245455,pct.,Annual growth of exports of goods and services (%)
2021,19.0961208849662,pct.,Annual growth of exports of goods and services (%)
2022,29.8617084629127,pct.,Annual growth of exports of goods and services (%)
1999,22.2763055104862,pct.,Annual growth of imports of goods and services (%)
2000,25.4963632789463,pct.,Annual growth of imports of goods and services (%)
2001,0.855654761904767,pct.,Annual growth of imports of goods and services (%)
2002,-3.14508144207808,pct.,Annual growth of imports of goods and services (%)
2003,21.9427128224659,pct.,Annual growth of imports of goods and services (%)
2004,-15.5598658688934,pct.,Annual growth of imports of goods and services (%)
2005,21.0317305820518,pct.,Annual growth of imports of goods and services (%)
2006,7.29082896387558,pct.,Annual growth of imports of goods and services (%)
2007,9.51924085928013,pct.,Annual growth of imports of goods and services (%)
2008,-0.056120563395701,pct.,Annual growth of imports of goods and services (%)
2009,-10.312808151638,pct.,Annual growth of imports of goods and services (%)
2010,1.0521332803958,pct.,Annual growth of imports of goods and services (%)
2011,8.58027956176803,pct.,Annual growth of imports of goods and services (%)
2012,26.4011245181134,pct.,Annual growth of imports of goods and services (%)
2013,-2.48615438820562,pct.,Annual growth of imports of goods and services (%)
2014,-2.62970699486252,pct.,Annual growth of imports of goods and services (%)
2015,5.21244028016141,pct.,Annual growth of imports of goods and services (%)
2016,4.398717086773,pct.,Annual growth of imports of goods and services (%)
2017,5.68189016279217,pct.,Annual growth of imports of goods and services (%)
2018,8.72792296012148,pct.,Annual growth of imports of goods and services (%)
2019,5.79009748164754,pct.,Annual growth of imports of goods and services (%)
2020,-9.28931849960483,pct.,Annual growth of imports of goods and services (%)
2021,14.704108303733,pct.,Annual growth of imports of goods and services (%)
2022,31.2975251450274,pct.,Annual growth of imports of goods and services (%)
1998,4.7,pct.,"Annual inflation, consumer prices (%)"
1999,5.1,pct.,"Annual inflation, consumer prices (%)"
2000,4.9,pct.,"Annual inflation, consumer prices (%)"
2001,2.7,pct.,"Annual inflation, consumer prices (%)"
2002,0.5,pct.,"Annual inflation, consumer prices (%)"
2003,1.2,pct.,"Annual inflation, consumer prices (%)"
2004,0.6,pct.,"Annual inflation, consumer prices (%)"
2005,2.0,pct.,"Annual inflation, consumer prices (%)"
2006,1.5,pct.,"Annual inflation, consumer prices (%)"
2007,3.6,pct.,"Annual inflation, consumer prices (%)"
2008,6.3,pct.,"Annual inflation, consumer prices (%)"
2009,-1.1,pct.,"Annual inflation, consumer prices (%)"
2010,0.4,pct.,"Annual inflation, consumer prices (%)"
2011,2.3,pct.,"Annual inflation, consumer prices (%)"
2012,2.1,pct.,"Annual inflation, consumer prices (%)"
2013,-0.6,pct.,"Annual inflation, consumer prices (%)"
2014,-1.0,pct.,"Annual inflation, consumer prices (%)"
2015,-1.7,pct.,"Annual inflation, consumer prices (%)"
2016,-0.3,pct.,"Annual inflation, consumer prices (%)"
2017,1.1,pct.,"Annual inflation, consumer prices (%)"
2018,1.2,pct.,"Annual inflation, consumer prices (%)"
2019,1.3,pct.,"Annual inflation, consumer prices (%)"
2020,0.3,pct.,"Annual inflation, consumer prices (%)"
2021,2.7,pct.,"Annual inflation, consumer prices (%)"
2022,7.7,pct.,"Annual inflation, consumer prices (%)"
2005,3.5,pct.,Total unemployment out of total labour force (national estimate) (%)
2006,1.8,pct.,Total unemployment out of total labour force (national estimate) (%)
2007,1.7,pct.,Total unemployment out of total labour force (national estimate) (%)
2008,2.4,pct.,Total unemployment out of total labour force (national estimate) (%)
2009,3.9,pct.,Total unemployment out of total labour force (national estimate) (%)
2010,6.4,pct.,Total unemployment out of total labour force (national estimate) (%)
2011,5.3,pct.,Total unemployment out of total labour force (national estimate) (%)
2012,3.0,pct.,Total unemployment out of total labour force (national estimate) (%)
2013,4.0,pct.,Total unemployment out of total labour force (national estimate) (%)
2014,3.2,pct.,Total unemployment out of total labour force (national estimate) (%)
2015,3.3,pct.,Total unemployment out of total labour force (national estimate) (%)
2016,3.5,pct.,Total unemployment out of total labour force (national estimate) (%)
2017,2.5,pct.,Total unemployment out of total labour force (national estimate) (%)
2018,1.8,pct.,Total unemployment out of total labour force (national estimate) (%)
2019,1.3,pct.,Total unemployment out of total labour force (national estimate) (%)
2020,1.7,pct.,Total unemployment out of total labour force (national estimate) (%)
2021,2.1,pct.,Total unemployment out of total labour force (national estimate) (%)
2022,2.0,pct.,Total unemployment out of total labour force (national estimate) (%)
