Year,Series,indicator,Units,Value
2009,MF4,EN_MAT_DOMCMPC,TON,2.68371374423204
2009,MF4,EN_MAT_DOMCMPG,TON,10.5859572428027
2010,MF0,EN_MAT_DOMCMPT,TON,756.4264
2010,MF0,EN_MAT_DOMCMPC,TON,15.6099385034463
2010,MF0,EN_MAT_DOMCMPG,TON,57.917995758137295
2010,MF1,EN_MAT_DOMCMPT,TON,343.9855
2010,MF1,EN_MAT_DOMCMPC,TON,7.09863180486194
2010,MF1,EN_MAT_DOMCMPG,TON,26.3382540982979
2010,MF2,EN_MAT_DOMCMPT,TON,-3.2023
2010,MF2,EN_MAT_DOMCMPC,TON,-0.066084031532461
2010,MF2,EN_MAT_DOMCMPG,TON,-0.245193448848801
2010,MF3,EN_MAT_DOMCMPT,TON,262.1346
2010,MF3,EN_MAT_DOMCMPC,TON,5.40952164761237
2010,MF3,EN_MAT_DOMCMPG,TON,20.0711009701155
2010,MF4,EN_MAT_DOMCMPT,TON,153.5087
2010,MF4,EN_MAT_DOMCMPC,TON,3.16787114614718
2010,MF4,EN_MAT_DOMCMPG,TON,11.7538417953646
2011,MF0,EN_MAT_DOMCMPT,TON,876.7216
2011,MF0,EN_MAT_DOMCMPC,TON,18.1498949373247
2011,MF0,EN_MAT_DOMCMPG,TON,65.3431118266106
2011,MF1,EN_MAT_DOMCMPT,TON,359.5671
2011,MF1,EN_MAT_DOMCMPC,TON,7.44375989814614
2011,MF1,EN_MAT_DOMCMPG,TON,26.7989669975852
2011,MF2,EN_MAT_DOMCMPT,TON,1.0394
2011,MF2,EN_MAT_DOMCMPC,TON,0.021517663985757
2011,MF2,EN_MAT_DOMCMPG,TON,0.077467727990937
2011,MF3,EN_MAT_DOMCMPT,TON,366.4015
2011,MF3,EN_MAT_DOMCMPC,TON,7.58524568104421
2011,MF3,EN_MAT_DOMCMPG,TON,27.3083430223892
2011,MF4,EN_MAT_DOMCMPT,TON,149.7137
2011,MF4,EN_MAT_DOMCMPC,TON,3.09937376434908
2011,MF4,EN_MAT_DOMCMPG,TON,11.1583415317652
2012,MF0,EN_MAT_DOMCMPT,TON,905.2062
2012,MF0,EN_MAT_DOMCMPC,TON,18.8178864323802
2012,MF0,EN_MAT_DOMCMPG,TON,64.7255475392019
2012,MF1,EN_MAT_DOMCMPT,TON,225.2761
2012,MF1,EN_MAT_DOMCMPC,TON,4.68315403245086
2012,MF1,EN_MAT_DOMCMPG,TON,16.10806346664
2012,MF2,EN_MAT_DOMCMPT,TON,3.4374
2012,MF2,EN_MAT_DOMCMPC,TON,0.071458417786648
2012,MF2,EN_MAT_DOMCMPG,TON,0.24578664740835
2012,MF3,EN_MAT_DOMCMPT,TON,472.7322
2012,MF3,EN_MAT_DOMCMPC,TON,9.82739717484175
2012,MF3,EN_MAT_DOMCMPG,TON,33.8020778960766
2012,MF4,EN_MAT_DOMCMPT,TON,203.7606
2012,MF4,EN_MAT_DOMCMPC,TON,4.23587888615174
2012,MF4,EN_MAT_DOMCMPG,TON,14.569626679442
2013,MF0,EN_MAT_DOMCMPT,TON,1044.3704
2013,MF0,EN_MAT_DOMCMPC,TON,21.7235473370012
2013,MF0,EN_MAT_DOMCMPG,TON,69.4556845010475
2013,MF1,EN_MAT_DOMCMPT,TON,342.8754
2013,MF1,EN_MAT_DOMCMPC,TON,7.13201942777506
2013,MF1,EN_MAT_DOMCMPG,TON,22.8028730090114
2013,MF2,EN_MAT_DOMCMPT,TON,4.9422
2013,MF2,EN_MAT_DOMCMPC,TON,0.102800802903766
2013,MF2,EN_MAT_DOMCMPG,TON,0.328680211485386
2013,MF3,EN_MAT_DOMCMPT,TON,444.5531
2013,MF3,EN_MAT_DOMCMPC,TON,9.24697819055444
2013,MF3,EN_MAT_DOMCMPG,TON,29.5649319988029
2013,MF4,EN_MAT_DOMCMPT,TON,251.9997
2013,MF4,EN_MAT_DOMCMPC,TON,5.24174891576791
2013,MF4,EN_MAT_DOMCMPG,TON,16.7591992817478
2014,MF0,EN_MAT_DOMCMPT,TON,1407.1851
2014,MF0,EN_MAT_DOMCMPC,TON,29.1005273389031
2014,MF0,EN_MAT_DOMCMPG,TON,86.4226290641544
2014,MF1,EN_MAT_DOMCMPT,TON,365.4217
2014,MF1,EN_MAT_DOMCMPC,TON,7.55690503763752
2014,MF1,EN_MAT_DOMCMPG,TON,22.4424661909032
2014,MF2,EN_MAT_DOMCMPT,TON,6.0619
2014,MF2,EN_MAT_DOMCMPC,TON,0.125359831251551
2014,MF2,EN_MAT_DOMCMPG,TON,0.372293122719959
